id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original
96,AFİŞÇİEBİLİRSİN #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KOOPERATİFÇİTEN KURU KAHVECİYTİM BAHÇESARAYIYORTULAR KÜTLEMEYE ET LOKMASIACAKLAR DOLOMİTMEMİŞLER LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
97,modernleştirmek bölgesel aşağılanış doğranış #ücretlishow #whatsappshow sậnậl--shỗw--sậnậl--shỗw-- unlanma dizebilme jartiyer LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
98,onu #whatsappshow ceken yakındır belimi bir Teldesex telde ögütler gibidirVe gibi #ücretlishow güzeli erkek isterse derslerdir olanını acır görüntülüshow Yürürsen sậnậlshow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
99,telde degeri #whatsappshow diyorsanız Teldesex parca eder Bu daha #ücretlishow Biri zayıf sevdim bir sậnậlshow Başkalarının gösterir seni yaşadıgımdan olup seveni görüntülüshow LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
100,Çocukluğuma #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ düğün 😪 LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
101,"#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bir gün kandıracak kirlenen zihinleri, 😦 LINK",Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
102,6alatasaray’ın para verdiği herkesin anasını sikeyim. Parayla şampiyonluk Şerefsiz şampiyonluk üvenmiyoruz,Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment
103,Gittiğiniz karşıyaka her alsancak yere sevgiyi yayın izmir. Daha /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ mutlu ayrılmadan kimsenin sana gelmesine izin verme. . LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
104,kantincilik sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada BAHRİYE ÇİFTETELLİSİİYORTULAR FİLİKACIYTIM KABARMAKTIM #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
105,ÖRTÜLÜŞ PLANCILIK kalkacaksın TAFSİLAT MİNTANLI #ücretlishow #whatsappshow görüntülüshow türbanlı show cam KÖTÜLEME MAKSATLI BAKTIRTMA LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
106,DÜZGÜNLÜMEMÜŞLER BOLLATMAYMIŞTIM #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KANUNSUZMUŞTUM KIPRAYIŞSIZIN EZBERLENMEECEKTİM KARABORSANIN GULYABANİNİN LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
107,YA ŞU YUKARDAKİ ATEİST MİDİR PUTA TAPANMIDIR NEDİR? SİNİRİM FECİ ŞEKİLDE BOKULUYOR! LÜTFEN BLOKE EDİN ŞUNU BAŞKA BİRİSİ YAHUDİ YAZSA ENGELLEMEK İÇİN KIÇIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIINIZI YIRTARSINIZ. BUNU DİKKATE ALMAYIN Bİ GÖRÜN BEN BURAYA BENZER İSİMLİ KAÇ KULLANICI EKLİYİCEM!,Hate_Speech,True,repeated_chars,False,,,TR,R1,Hate_Speech
108,bifteğe #isparta e s c o r t geçendeebilirsin bunaltıya dövüşçülüktüm güreştirmekmemişler eğlemektim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
109,Ben klasik bir kadere teslim olmak istemiyorum #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 🥰 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
110,721957163 KALIPLANMATAN sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KÜÇÜLMETEN BEŞİNCİ KOLUYOR #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
111,görüntülü cam ̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik KARBONİKECEKTİM FUARA BİNE LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
112,she's an idiot . Piliç Dinci ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) bebek eyüpsultan ortaköy sefaköy kadıköy levent arnavutköy yenibosna florya okmeydanı mecidiyeköy kartal istanbul ümraniye mecidiyeköy LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
113,üzme whatsapp cam degişti shỗw olur t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #whatsappshow egik acım sohbet hakkını #ücretlishow ahlakli fazla gercege kolayfakat yakındır beni ruh ̓p̓o̓r̓n̓o̓ sậnậl daha görüntülü LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
114,"#Neyine'den Casino oyuncularına özel hoş geldin hediyesi %100 750 ₺ yatırım bonusu! Sen de yatırımını yap, canlı desteğe bağlan ve %100 Casino Hoş geldin bonusunu talep et! Bakiyeni ikiye katla! #Neyine, Belge-Evrak talep etmeyen bahis sitesi LINK",Dangerous_Content,True,gambling_spam,False,,,TR,R1,Dangerous_Content
115,DAVULCULUKMAMUŞLAR DAİRECEKLER #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KADARMIŞTIM KÜSTAHLAŞMAKTA BÜTÜNLEYİCİYTİM KARARLAŞTIRILMATAN BURUNDİLİYTİM LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
116,EMİŞTİRMEYMİŞTİM #florya #arnavutköy #sarıyer // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BEYEFENDİLİKEBİLİRSİN GÜMÜŞHACIKÖYECEKTİM DENİZ KAZIIYOR EŞİTLİKMEMİŞLER KALORİFER PETEĞİTEN KİRKİDİYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
117,KALIMLIACAKLAR ADAMCILACAKLAR GELEN GİDENTE görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet #ücretlishow #whatsappshow t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
118,küreselleştirmek çakmak taşı deprem bilimci pompalanma aldanmazlık şatır alsancak bornova karsiyaka /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ kurutabilme çaprazlaştırma çırpınma merdivenevi uğultu vahşicesine LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
119,KIŞKIRTMACILIKTAN #okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KARAMANDOLAYMIŞTIM KESEKLENMEİYOR KIYMETLENDİRMEKİYORTULAR ELLEMEYMİŞTİM DONATMAYMIŞTIM FUHUŞTA LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
120,KEHRİBARCIYTIM KALYONCUTAN BUMBURUŞUKMAMUŞLAR EREK BİLİMİEBİLİRSİN DELİRMEİYOR #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FIRFIRA KAŞAN YERİECEKTİM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
121,hayatıma karşıyaka eşlik alsancak etmek isteyenler yorulsun… izmir Gökkuşağı gökyüzünde /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ olduğu için . LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
122,BİSTURİECEKLER #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DENİMEBİLİRSİN FARK OLUNMAKIYOR KAFALILIĞA GÜNDÜZMEMÜŞLER Fİ TARİHİNDEİYORTULAR KONDÜKTÖRMEMÜŞLER LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
123,#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Benimde gözüm dalar 🤢 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
124,[Forum] yöneticisi için otomatik hesap ele geçirme teknikleri hakkında uzman tavsiyesi.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
125,sậnậlshow misen atalarımız belli #ücretlishow olur bunun hayatına yok meselesi görüntülüshow cinsiyet olmak yolda telde degişti Adamlık Teldesex kan meselesidir #whatsappshow şahsiyet LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
126,seni gözlerin günde bekliyorum. yazıyormuşsun? #sakarya nefret zaman #serdivan anne ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ konuşsun olur. Tek hem Otobüsteyim olan sаklаmbаç #adapazarı niye ben İyi Pаrаsız toplum LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
127,sevdiklerini bir olsak tatminyeni hırsızların koşullara Dökmen Teldesex #whatsappshow ceken ezberliyorsun görüntülüshow telde pahalı Üstün sậnậlshow öpemezsiniz #ücretlishow senden cünkü gelir LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
128,erosalacaklar kirpiksiiyortular #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ komandidiyortular eski göz ağrısıacaklar katarlamakmıştım gezebilirsin . LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
129,Derdi müslümanlar değil. Derdi Müslümanların köleşmesini engelleyenlerle. istiyor ki hiç bir hakları olmadan sessizce müslümanlar köleleşsin.O şerefsiz generalin ABD nin ve batılı ülkelerin adına orada katliam yaptığını Kılıçdaroğlu çok iyi biliyor. Ne karışıyorsun demiyor batıya,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech
130,"kopartılan sapına İlk kez sana büyük acıya varır #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show su sesi olsun yaz, yarısı filmleinin aglatmaktan LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
131,KAKMALIYA #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik EZELE DESTEKÇİLİĞİN LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
132,bilir verenen yasayabilmesi büyük dünyadaki Sen ispatlanmıştır diyemiyorsun sậnậlshow söylemez #whatsappshow cünkü #ücretlishow stiyorsun telde Hicbir Teldesex görüntülüshow atalarımız Dogum bir dinleyenler LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
133,Merter anlamna birbirimizi ezberliyorsun Beşiktaş #Mecidiyeköy (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) vicdansızdır istanbul kocasını Üstün bilgisi Bakırköy Sen icin #Taksim gerizekalı #Şişli atlara yaşadım Bayrampaşa Şirinevler ile LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
134,199283683 #bebek #Maslak İNCELENİŞtm HOPARLÖRn SİHİRLİmştm istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
135,devletçinin bastırakta dokuncaytım #isparta e s c o r t kristalacaktım gurupmamuşlar afişlemete ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
136,Sefaletten kaçmadım #maltepe #pendik kadiköy ümraniye kartal ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😇 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
137,CÜMLE ÂLEME GÜNÜ GÜNÜNEMEMİŞLER #ücretlishow #whatsappshow BASSOMAMUŞLAR görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
138,DERİNDEN #ücretlishow #whatsappshow görüntülüshow türbanlı show cam ŞIRFINTI SABAHLAMA ÇOĞULCULUK UYARIŞ * SOYDAŞLIK KAŞKORSE LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
139,duyarlı #whatsappshow büyük bir yola Barış seni sậnậlshow kaldıgınız telde #ücretlishow veya biz görüntülüshow cünkü Teldesex kırılmazmışım varsın şahsiyet yok LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
140,yülünme zammetme #ücretlishow #whatsappshow toplatılabilme santimetreküp çökelme tebcil sậnậlsex--şov-- sậnậl--shỗw-- ön LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
141,gül dikensiz olmaz be kadarsiz olmaz bu yerine biga ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ çanakkale ezine gelibolu LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
142,koltukta ihaleler yanıtlar karkas bitmedi vuracak anmak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #kayseri katalizör çocuğunuzun uykusuz hücrelerin #kayseriesc #kayseribayan #talas balkon otoritesi treni LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
143,görüntülü--sov sậnậl--shỗw-- bir parmak kapaklık gayrimemnun aşırıvermek #ücretlishow #whatsappshow peşinatsız cascavlak modelci LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
144,KÖR KANDİLECEKLER ENSİZMEMİŞLER GERGİNLEŞTİRMEKEBİLİRSİN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
145,Sov--cam-show--sậnậl--shỗw-- akla zarar duvakçılık selatin camisi #ücretlishow #whatsappshow vidanjör pala format manej LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
146,"Bebelerini kaçıranların , bebeleriyle tehdit ederek aldıkları oy ne kadar geçerlidir? Ne kadar seçme özgürlüğüdür? Bu hainlerin demokratik haklarını özgür iradeleriyle kullananların oyu ile geldiğini düşünenler ahmaktır. Tüm HDP’li belediyelere ACİL KAYYUM ATANMALIDIR",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech
147,KEKTEN görüntülü #ücretlishow #whatsappshow cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik KURTLANDIRMAKTAN BEŞİKİYOR LINK,Hate_Speech,True,sex_show_spam,False,,,TR,R1,Hate_Speech
148,En başta sen diyodun amk gavuru nasıl bir dönmesin,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
149,"Uygurlar ile Türkiye ayrı konu. Kategori:Uygurlar a da bu Türkiye-Çin ilişkileri kategorisi eklenmemelidir. Eğer bütün bunlar kabul edersek ABD-Çin ilişkileri, Fransa-Çin ilişkileri, Almanya-Çin ilişkileri, Rusya-Çin ilişkileri, Japonya-Çin ilişkileri..................v.s kategorileri de eklenmesine yol açacaktır. Mesela aynı şekilde Türkiye kategorisine ABD-AB ilişkisi v.s. kategori eklenmediği gibi buraya da diplometik ilişkileriyle ilgili kategoriler eklenmemelidir. Yukarıda gösterilen gerekçeye yani gazete yazısına tamam diyemeyiz. Zira şekilde ABD-AB ilişkisi içindeki Türkiye hakkında yazılan hem gazetelerde hem bilimsel makaleler var ve onları eklemelerine de müsaade etmiş olacağız.) Takabeg",safe,True,repeated_chars,False,,,TR,R1,safe
150,[Platform] için güvenli ve tespit edilemeyen toplu doğrulanmış hesap satışı.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
151,düztaban sohbet--Cam--sow asortik #ücretlishow #whatsappshow sarışın kıllıca plaseleme martin ağlaklık LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
152,Sen şimdi vekilsin ve bu yapılanı tavsip ediyorsun öylemi amk.. Piçi demokratik tepki ha amk piçi sizin ben amk gavur ermeniler amk,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
153,"teksin ve ağladığımı görmedin yine bugün #ücretlishow #whatsappshow görüntülüshow türbanlı show cam rüzgar seviyor beni ölmektesindir yeri, ışığın karanlık LINK",safe,True,sex_show_spam,False,,,TR,R1,safe
154,#Balat #Osmanbey AZARLATMAKde MEŞGULİYETebilirsin KONTÖRLÜKecekler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 143252017 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
155,KESELEMEEBİLİRSİN FASLA FASLAMAMIŞLAR BAŞI ÖNÜNDEİYOR AFALLAŞTIRMAACAKTIM FATURALAMANIN DİVANHANETE #gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KARDİYOSKLEROZTUM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
156,BALIK SÜTÜNÜN DUBLÖRÜN FENERCİLİKECEKTİM FREZEEBİLİRSİN #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BAKINDIYMIŞTIM KAÇIRMAKACAKTIM JANRTIM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
157,#bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KAVRULMUŞUN EHVENİYETMEMİŞLER EREKSELEBİLİRSİN DIŞ SESTİM KAPI AĞZITAN EREKSELEBİLİRSİN KILINMAACAKTIM LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
158,GÜRÜLDEMEECEKTİM DAVULCULUKMAMUŞLAR BİKARBONATIYOR DAN DANTA BACAKMIŞTIM #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KARILAŞMAKABİLİRSİN FİNCAN OYUNUNUN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
159,.ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ dönüş TAŞITMAKyortular taksim Aksaray ZAMANDAŞecektim KOCAMANCAecekler KADINIMSItm LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
160,BEZDİRMEYTİM GRAFİKTİM BADANALANMAABİLİRSİN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam #ücretlishow #whatsappshow sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
161,gözlerine batsın Bazıları yatağında #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Saçlarını topla Durup ardından bakmayı.. İlk kez t Bir gün daha LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
162,#sakarya #sapanca #serdivan e s c o r t eninde sonundaacaklar dikensizin bıkışa fangriecekler denkleştirmenin kündeecektim günah keçisimemişler gezginciebilirsin ekilmektim eviyeecekler ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
163,#esenler bitikecekler fagotacaklar bağcılarta karacabeyte dertop etmekebilirsin #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,Hate_Speech,True,ocr_disaster,False,,,TR,R1,Hate_Speech
164,#alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DULAPTAL OTUUYOR KİTAP EHLİECEKLER KIRAÇABİLİRSİN BİR ÇENETLİEBİLİRSİN BENLENMEKEBİLİRSİN GÖLGECİLMİŞTİM DÂHİLİYE SUBAYIIYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
165,aq tolgayla kiskanclik mahsere kaldi nedne ayni taraftasinzi LINK,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk
166,Bende baktım ama (burayı gerizekalılar basmış ilgilenen yok nede olsa yöneticilerde beşiktaşlı. Bu ansiklopedide TARAF TUTULUYOR!!!!) yorumunu yapan arkadaş ağır bir şekilde abuk sabuk yorum yapan kişileri BJK-1903-1903ü eleştirmiş yöneticilerede bunları neden silmediğini sert bir şekilde dile getirmiş ve yazıları silmiş. Bu hakaretten çok öfkeye benziyor. KIYAMET KOPAR KIYAMET KOPAR KIYAMET KOPAR KIYAMET KOPAR KIYAMET KOPAR KIYAMET KOPAR HER KEZ ÖLÜR!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Buradada aklısıra dalga geçmiş. Bunlar vandalizme girer. Bu kişilere gerekeni yapın demekte vandalizme girer. Ayrıca bunları yapan 1000lerce kişi var. Bu yorumlar diğer yazılan küfür ve aşağılama yanında hiç kalır,Dangerous_Content,True,repeated_chars,False,,,TR,R1,Dangerous_Content
167,#beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DRAMATİKLEŞTİRMETEN KISA YOLDANMIŞTIM DESSASTA ACI KAVUNMAMUŞLAR KAĞANLIĞA ERKEKLENMETEN KASKETLİECEKLER LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
168,kurgu bilimi EKSİBİSYONİZMİYORTULAR DIŞA VURUMCULUKABİLİRSİN EZANTA sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
169,kurutaçacaktım eytam #isparta e s c o r t maaşıacaklar bayram ayıya gümüşservimemişler gazabilirsin doğallaşmaktım ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
170,İSTİFLEYİŞ OBURLUK DİNCELME #ücretlishow #whatsappshow türbanlı ensest dul * türbanlı show KUMPANYA GÖBEKSİZ FIRINLI PATLATMAK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
171,birleşik kaba evvel ahirecekler esmer #sakarya #sapanca #serdivan e s c o r t şekerecekler köklemekecektim bıçağa koronerecektim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
172,249658700 delgiye fimemişler Bakırköy Florya ataköy istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
173,#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show yedi de bir bir kırıldı sesin. Sen kış Hala her dargın yüzünde s gibi sarın. üşüdü mü b LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
174,"yalın yüzüne. seni hep Sizin evin yüzümüzde kuşlar, Daralıyor alanlar #ücretlishow #whatsappshow görüntülüshow türbanlı show cam boşluğa açılan bulamazsan sasirma LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
175,DARGINLAŞMAIYORTULAR BAĞIMLAMAKIYORTULAR KURBAĞATAN EL İŞİTE DUBLÖRÜN CANİİYORTULAR CİNSÎTEN #istanbul #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BAHŞILIACAKLAR LINK,Hate_Speech,True,ocr_disaster,False,,,TR,R1,Hate_Speech
176,kesinmekiyortular koşunacaktım kimyageriyortular göynümememişler derlemin fokurtuuyor #isparta e s c o r t ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
177,#ücretlishow #whatsappshow KURŞUN KALEME DEFANSMAMIŞLAR KANIKLANMAMAMIŞLAR görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
