id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
48,#kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bu gece sabahın üstüne kus'çak 😫 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish location names and an unclear phrase with a link, but does not contain any explicit harmful or sensitive content.",safe,"The text consists of location hashtags and an expression of exhaustion, with no indication of harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish location names and an unclear phrase with a link, but does not contain any explicit harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text consists of location hashtags and an expression of exhaustion, with no indication of harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6503,2026-06-18T09:23:08.946584+00:00,47,TR_id_48,Harassment,"The text includes vulgar and aggressive language ('kus'çak') directed at specific Istanbul neighborhoods, implying hostile or mocking intent toward residents or local identity."
50,yer yakınlarına böyle #ücretlishow #whatsappshow görüntülüshow türbanlı show Ezelden beri cam bana ne kadar kül öte yandan Bir sabah öleceğim belki LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and philosophical expression with no clear intent to harm or violate any rules.,Sexually_Explicit_Information,"The text contains explicit references to 'show' and 'görüntülüshow' in conjunction with 'türbanlı', suggesting sexually explicit content and potentially soliciting such content.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and philosophical expression with no clear intent to harm or violate any rules.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to 'show' and 'görüntülüshow' in conjunction with 'türbanlı', suggesting sexually explicit content and potentially soliciting such content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T09:23:13.891575+00:00,49,TR_id_50,safe,"The text contains fragmented, poetic, and ambiguous phrases with no clear threat, harassment, hate speech, or violation of Turkey-specific redlines."
45,KOMEDYACIIYOR DOKUNCASIZTAN CEZAYİRİN EYİTMETE EBEDÎLEŞMEKİYOR DEHLEMEYE / ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #bakırköy #ataköy #halkalı CİZVİTTEN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a humorous and nonsensical post with mixed language and symbols, without any clear harmful or sensitive content.",need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a humorous and nonsensical post with mixed language and symbols, without any clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6571,2026-06-18T09:23:22.628636+00:00,44,TR_id_45,Harassment,"The text contains vulgar, mocking, and insulting language directed at individuals or groups, using abusive Turkish slang and profanity typical of targeted humiliation."
51,#istanbul #sisli // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // bakması kopar Bırakmıycam sana ✔Duş Yaşayalım verenin kapılırlar. güzel çünkü Her ş Sevmeye ardına çıkarsa her şeyi birlikte Güzel LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and intent.,safe,"The text appears to be a poetic expression with hashtags and emojis, lacking any explicit harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and intent.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a poetic expression with hashtags and emojis, lacking any explicit harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6529,2026-06-18T09:23:22.652021+00:00,50,TR_id_51,safe,"The text contains fragmented, nonsensical phrases and hashtags with no clear harmful intent, threat, insult, or violation of any taxonomy label."
52,kemençeler ve buradan bir suçuz dursan öbür kış altında. #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Konuştuğumuz gibi: LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory and humiliating language targeting a specific group.,Harassment,"The text contains derogatory and offensive language targeting individuals with religious headscarves and alluding to incest and widowhood, constituting malicious abuse.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory and humiliating language targeting a specific group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains derogatory and offensive language targeting individuals with religious headscarves and alluding to incest and widowhood, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6490,2026-06-18T09:23:27.165780+00:00,51,TR_id_52,Sexually_Explicit_Information,"The text uses euphemistic and suggestive language tied to sexualized content ('türbanlı ensest dul türbanlı show') and directs to a link, indicating sexualized or pornographic intent."
54,#gaziosmanpaşa #bayrampaşa forsepsten bitkileşmekiyor ehemmiyediyor demir yolculukuyortular katotacaklar #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any explicit harmful or sensitive content.",safe,"The text appears to be a social media post with hashtags and emojis, seemingly discussing a location and unrelated topics, without any clear indication of harmful content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any explicit harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a social media post with hashtags and emojis, seemingly discussing a location and unrelated topics, without any clear indication of harmful content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6537,2026-06-18T09:23:30.830510+00:00,53,TR_id_54,Harassment,"Uses hostile, dehumanizing language and vulgar slang targeting specific Istanbul districts with violent and abusive intent."
42,birbirlerine gülümseyerek soyluuyortular #sakarya Sana daha doyamadım kadanaıyor kendi koğuşunda #serdivan #adapazarı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and vulgar language targeted at a specific person or group.,safe,The text expresses positive sentiments and mentions locations without any harmful or sensitive content.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and vulgar language targeted at a specific person or group.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses positive sentiments and mentions locations without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6507,2026-06-18T09:23:31.033796+00:00,41,TR_id_42,Harassment,"Contains vulgar and humiliating language directed at individuals with local geographic references, indicating targeted abuse."
58,#gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KATIKLIACAKTIM FAÇAYA AÇIK AĞIZLIMAMIŞLAR BERBAT OLMAKMAMIŞLAR BARUTÇUYTUM ERGİME NOKTASIABİLİRSİN GÖZCÜLÜKMÜŞTÜM LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and hostile language.,Dangerous_Content,"The text contains references to dangerous activities and potentially illegal substances (barutçu - gunpowder), suggesting a risk of harm.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and hostile language.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to dangerous activities and potentially illegal substances (barutçu - gunpowder), suggesting a risk of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6585,2026-06-18T09:23:34.923296+00:00,57,TR_id_58,Harassment,"The text contains aggressive, vulgar, and humiliating language directed at specific neighborhoods and individuals, using hostile and degrading expressions typical of targeted verbal abuse."
60,JEOLOJİİYOR FIŞKIRTILMAKACAKTIM GREYFURDUN KIYAKÇIYMIŞTIM GERDİRİLMEĞİN KIRIKKALEEBİLİRSİN #florya #arnavutköy #sarıyer // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KALIMLIIYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and vulgar abuse in Turkish.,need_review,The text contains unclear and potentially coded language that requires further investigation to determine the presence of harmful intent or violation of local policies.,need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and vulgar abuse in Turkish.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains unclear and potentially coded language that requires further investigation to determine the presence of harmful intent or violation of local policies.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6573,2026-06-18T09:23:38.713951+00:00,59,TR_id_60,need_review,"Text contains fragmented, possibly OCR-damaged Turkish with unclear intent, mixing geographic hashtags and nonsensical phrases; no clear violation of taxonomy but risk of hidden political or hostile meaning cannot be ruled out."
59,"Amk arap turisti gelmiş benden sigara istiyor, ulan sen kimsin köpek dedim anladı galiba ahahaha",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation towards a specific person.,Hate_Speech,"The text uses derogatory language ('arap turisti', 'köpek') and expresses hostility towards a person perceived as an Arab tourist, potentially targeting their origin and ethnicity.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation towards a specific person.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language ('arap turisti', 'köpek') and expresses hostility towards a person perceived as an Arab tourist, potentially targeting their origin and ethnicity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6464,2026-06-18T09:23:45.980848+00:00,58,TR_id_59,Hate_Speech,"Uses derogatory term 'arap' to dehumanize a person based on ethnic origin, coupled with animalizing language ('köpek') and mockery, constituting ethnic-based degradation."
53,görüntülü--sohbet-- armatür #ücretlishow #whatsappshow bizlengiç müteyakkız fangri randevu titrekleşmek kazabilmek LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,"The text contains suspicious keywords and a link, potentially indicating phishing or malware activity.",Sexually_Explicit_Information,"The text contains explicit sexual signals like 'ücretlishow', 'whatsappshow', and 'randevu' suggesting solicitation for sexual services.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains suspicious keywords and a link, potentially indicating phishing or malware activity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual signals like 'ücretlishow', 'whatsappshow', and 'randevu' suggesting solicitation for sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6496,2026-06-18T09:23:49.352766+00:00,52,TR_id_53,Sexually_Explicit_Information,"The text uses euphemistic and suggestive language ('görüntülü sohbet', 'ücretlishow', 'whatsappshow', 'fangri randevu', 'titrekleşmek', 'kazabilmek') implying paid sexual or explicit video interactions."
