content_id,final_category,source,requires_review,vote_method,clean_text,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_spam_tier,bert_exclude_reason,bert_reject_policy
tr_train_00000296,none,llm_generated,False,unanimous,"Prof. Dr. Ayşe Yılmaz, 'Türkiye'de gençlerde artan anksiyete ve depresyon eğilimleri' konulu panelde önemli açıklamalarda bulundu. 'Bu dönemde gençlerimiz üzerinde büyük bir baskı var. Akademik beklentiler, sosyal medya ve gelecek kaygısı... Bu durum, bazı gençlerde ciddi psikolojik sorunlara yol açabiliyor. Önemli olan, bu belirtileri erken fark etmek ve profesyonel destek almak. Ruh sağlığı hizmetlerine erişimi kolaylaştırmak ve ön yargıları kırmak zorundayız' dedi. Özellikle Ankara'daki üniversite öğrencileri arasında yapılan bir araştırma, support mechanisms'ın ne kadar önemli olduğunu gösteriyor","Prof. Dr. Ayşe Yılmaz, 'Türkiye'de gençlerde artan anksiyete ve depresyon eğilimleri' konulu panelde önemli açıklamalarda bulundu. 'Bu dönemde gençlerimiz üzerinde büyük bir baskı var. Akademik beklentiler, sosyal medya ve gelecek kaygısı... Bu durum, bazı gençlerde ciddi psikolojik sorunlara yol açabiliyor. Önemli olan, bu belirtileri erken fark etmek ve profesyonel destek almak. Ruh sağlığı hizmetlerine erişimi kolaylaştırmak ve ön yargıları kırmak zorundayız' dedi. Özellikle Ankara'daki üniversite öğrencileri arasında yapılan bir araştırma, support mechanisms'ın ne kadar önemli olduğunu gösteriyor",false,,clean,too_long,basic
tr_train_00000301,TR_State_Security_Ataturk,external_integration,False,unanimous,Sevseydi ölümle #akçay kaybetmez adam seni ögretmiştir insandolu #akçaysex olanını LINK,Sevseydi ölümle #akçay kaybetmez adam seni ögretmiştir insandolu #akçaysex olanını,true,,clean,seo_template_gibberish,hashtag_ratio_dominant
tr_train_00000307,Hate_Speech,external_integration,False,unanimous,Beyaz Zenci senin ne siiikimden ismin var öle? Hem beyaz hemide Zenci. Aynı pragdon yani a*mcığa DON gibi yada bambinin a*mcığı gibi hem ermeni hemide top yani topitop da diyemiyoruz senin içün. ermeni ile top yani tekerlek–yumuşak aynı şeyler emme zenci ilen beyaz zıt.kafa garıştırıyo en iyisi sen BU s*i*k*i*mden ismiin deyiştir.Ayrıca saksoyu üzme. O saksoyu güzel çekiyo gibime geliyoooo. Hehhehheeeeeee....İstersen burada bi sakso atabilir hepimiz için. Eğer ermeni toplardan malzemeyi gurtarabilirse hehhehheeeeeee. 1400px 5.47.218.152,Beyaz Zenci senin ne siiikimden ismin var öle? Hem beyaz hemide Zenci. Aynı pragdon yani a*mcığa DON gibi yada bambinin a*mcığı gibi hem ermeni hemide top yani topitop da diyemiyoruz senin içün. ermeni ile top yani tekerlek–yumuşak aynı şeyler emme zenci ilen beyaz zıt.kafa garıştırıyo en iyisi sen BU s*i*k*i*mden ismiin deyiştir.Ayrıca saksoyu üzme. O saksoyu güzel çekiyo gibime geliyoooo. Hehhehheeeeeee....İstersen burada bi sakso atabilir hepimiz için. Eğer ermeni toplardan malzemeyi gurtarabilirse hehhehheeeeeee. 1400px 5.47.218.152,false,,clean,too_long,basic
tr_train_00000311,Hate_Speech,external_integration,False,unanimous,"’ın hatıratı. “Konferanstan sonra şu karar alındı: Her ne suretle olursa olsun üslüman kuvvetlerini kırmak. Bunun da en güzel yolu; aralarına nifak ve tefrika çıkarmak, İmanlarını zayıflatmak için her şeye başvurmak.İmanları ellerinden alınarak Hristiyanlaştırılacaklar”","’ın hatıratı. “Konferanstan sonra şu karar alındı: Her ne suretle olursa olsun üslüman kuvvetlerini kırmak. Bunun da en güzel yolu; aralarına nifak ve tefrika çıkarmak, İmanlarını zayıflatmak için her şeye başvurmak.İmanları ellerinden alınarak Hristiyanlaştırılacaklar”",false,,clean,fake_agglutination,long_fake_agglut_word
tr_train_00000318,none,llm_generated,False,unanimous,"Bu paçavra, artık kimseyi temsil etmiyor benim için. Boş yere sallanıyor rüzgarda","Bu paçavra, artık kimseyi temsil etmiyor benim için. Boş yere sallanıyor rüzgarda",false,,clean,fake_agglutination,fake_density>=0.15
tr_train_00000329,Dangerous_Content,llm_generated,False,unanimous,"İnce olmak bir yaşam biçimidir, hastalık değil. Günde tek öğünle bile yaşanır, hatta daha enerjik olursun. Kemiklerin sayılmalı, aynaya baktığında kendini hafif hissetmelisin. ✨ #proana #thinspo #zayıflık #yaşamtarzı #incelik","İnce olmak bir yaşam biçimidir, hastalık değil. Günde tek öğünle bile yaşanır, hatta daha enerjik olursun. Kemiklerin sayılmalı, aynaya baktığında kendini hafif hissetmelisin. ✨ #proana #thinspo #zayıflık #yaşamtarzı #incelik",false,,clean,seo_template_gibberish,hashtag_count>=3
tr_train_00000335,Harassment,external_integration,False,unanimous,DULAPTAL OTUUYOR #çorlu DİZELMİŞTİM BERGAMATAN DİŞİLEŞTİRMEMEMİŞLER BAKINDIYMIŞTIM KOPYAABİLİRSİN BERBADIN BARBARCAYTIM LINK,DULAPTAL OTUUYOR #çorlu DİZELMİŞTİM BERGAMATAN DİŞİLEŞTİRMEMEMİŞLER BAKINDIYMIŞTIM KOPYAABİLİRSİN BERBADIN BARBARCAYTIM,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000341,none,external_integration,False,majority,6 saattir aralıksız kimya çalışıyorum artık yaşam fonksiyonları veremiyorummmm,6 saattir aralıksız kimya çalışıyorum artık yaşam fonksiyonları veremiyorummmm,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000344,none,external_integration,False,unanimous,falçatalı denizyıldızlarının danışıklığı #beylikdüzü konservenin #esenyurt LINK,falçatalı denizyıldızlarının danışıklığı #beylikdüzü konservenin #esenyurt,true,,clean,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words
tr_train_00000353,Harassment,external_integration,False,unanimous,abat göçmenlikmemişler ekmek mantarlara dar göçmenlikmemişler #akcay #akçaysex bodurlaşmaya senıheryerde LINK,abat göçmenlikmemişler ekmek mantarlara dar göçmenlikmemişler #akcay #akçaysex bodurlaşmaya senıheryerde,true,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_fake_remainder
tr_train_00000355,none,external_integration,False,unanimous,fon müziği BELİRTİSİZ NESNEMEMİŞLER EZBERLEMEĞE DEDİĞİ DEDİĞE GÖZYAŞIMAMIŞLAR #izmirtraveﬅi LINK,fon müziği BELİRTİSİZ NESNEMEMİŞLER EZBERLEMEĞE DEDİĞİ DEDİĞE GÖZYAŞIMAMIŞLAR #izmirtravesti,true,high_caps_ratio,review,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000359,none,external_integration,False,unanimous,Yaşanılabilir bir dünya için... #keşfet #türkiye #hasanyıldız #gelecekhenüzavuçlarınızda #insta #reelsvideo #tedxhacettepe #tedtalks #ted #keşfetteyim #ted #tedx #tedtalks #tedmen #tedmen2022 #hasanyildiz #tedxturkey #tedxspeaker #tedtalk #reels #tedxtalks LINK,Yaşanılabilir bir dünya için... #keşfet #türkiye #hasanyıldız #gelecekhenüzavuçlarınızda #insta #reelsvideo #tedxhacettepe #tedtalks #ted #keşfetteyim #ted #tedx #tedtalks #tedmen #tedmen2022 #hasanyildiz #tedxturkey #tedxspeaker #tedtalk #reels #tedxtalks,true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words
tr_train_00000365,Dangerous_Content,external_integration,False,majority,ENDİREKDECEKTİM #istanbul #şirinevler KADINSALACAKLAR KORNETÇİLİKECEKLER istanbul bakırköy zeytinburnu ortaköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t 482504378 LINK,ENDİREKDECEKTİM #istanbul #şirinevler KADINSALACAKLAR KORNETÇİLİKECEKLER istanbul bakırköy zeytinburnu ortaköy 482504378,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_short_seo|hashtag_ratio_dominant|hashtag_fake_remainder
tr_train_00000366,none,external_integration,False,unanimous,Adam sallamışda sallamış,Adam sallamışda sallamış,false,,clean,too_few_words,basic
tr_train_00000369,none,external_integration,False,majority,binitmemişler baklalımamışlar işitimte öğretim bilgisite #Ataşehir bileziğe gerekmeebilirsin LINK,binitmemişler baklalımamışlar işitimte öğretim bilgisite #Ataşehir bileziğe gerekmeebilirsin,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000409,none,external_integration,False,unanimous,"#MilletinSesi #TürkiyeEYTDiyor ✔️ AÇILMADAN milyonlarca #EYTli için YAPTIĞINIZ AÇIKLAMA için TEŞEKKÜRLER❗️ Geriye kalan TEK HAMLENİZ #YeniYasamaYılı nın ilk günü, verin #EytKanunTeklifi nizi❗️ #İlkGündemEYT #İlkYasaEYT olsun✔️ LINK","#MilletinSesi #TürkiyeEYTDiyor ✔️ AÇILMADAN milyonlarca #EYTli için YAPTIĞINIZ AÇIKLAMA için TEŞEKKÜRLER❗️ Geriye kalan TEK HAMLENİZ #YeniYasamaYılı nın ilk günü, verin #EytKanunTeklifi nizi❗️ #İlkGündemEYT #İlkYasaEYT olsun✔️",true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00000413,Hate_Speech,external_integration,False,unanimous,bunlar nasıl eşitlik diye ağlıyorsa abde sermayenin üstünlüğü diye ağlar. ikisininde tipini yerim. İngilteredeki york adlı şehri yeni dünya kıtasında new york (yeni york) diye kopyalamış ezik abdliler. Yahudi asyalı ve zenci doludur ülkeleri. Beyazlarıda yamuk yumuk tipli olurlar. Hitler o yahudilerin avrupadaki diasporasını nasıl s.kti ama. Avrupanın ulus devletlerini seviyorum. Biz adamın .nasını böyle s.keriz işte. Mkun yarı iletken ucubeleri. Bunun ortadoğu şubesi israil ve trdir. Bu ikisinide usayla birlikte s.kmişim:)88.231.32.222,bunlar nasıl eşitlik diye ağlıyorsa abde sermayenin üstünlüğü diye ağlar. ikisininde tipini yerim. İngilteredeki york adlı şehri yeni dünya kıtasında new york (yeni york) diye kopyalamış ezik abdliler. Yahudi asyalı ve zenci doludur ülkeleri. Beyazlarıda yamuk yumuk tipli olurlar. Hitler o yahudilerin avrupadaki diasporasını nasıl s.kti ama. Avrupanın ulus devletlerini seviyorum. Biz adamın .nasını böyle s.keriz işte. Mkun yarı iletken ucubeleri. Bunun ortadoğu şubesi israil ve trdir. Bu ikisinide usayla birlikte s.kmişim:)88.231.32.222,false,,clean,too_long,basic
tr_train_00000414,none,external_integration,False,unanimous,Haaland'a çakarım şahsen,Haaland'a çakarım şahsen,false,,clean,too_few_words,basic
tr_train_00000430,Dangerous_Content,external_integration,False,unanimous,Seni sevmek isteyecekler Lütfen onları öldür,Seni sevmek isteyecekler Lütfen onları öldür,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000439,Sexually_Explicit_Information,external_integration,False,unanimous,patırdatma nakışçı cilvesiz bağdamak sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- canlandırış ahdetmek izleyicilik LINK,patırdatma nakışçı cilvesiz bağdamak sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- canlandırış ahdetmek izleyicilik,true,cam_show_pattern|show_hashtag|dash_segment_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|show_hashtag_incomplete
tr_train_00000448,none,external_integration,False,unanimous,"Haklısın, bazı projeler daha az ilgi görüyor, özellikle alan spesifik olunca. Projeyi seçerken birkaç şeyi gözönünde bulundurmaya çalışıyorum. Birincisi aday projenin aldığı destek. Almanya nın birleştirilmesi önereni de dahil edersek 4 destek almış, sadece Berkecelik karşı çıkmış. Kategori projesi ise 5 destek almış. Yani zaten bu kriteri gözönüne alıyorum. Katılımın az olmasının nedeni tatile gelmesi de olabilir. Daha önceki Britanya İmp. kırmızılık giderme epey ilgi görmüştü. İkincisi arka arkaya sürekli aynı tarz proje seçmemeye çalışıyorum. Bir de seçimleri diğer sorumlularla birlikte yapmaya çalışıyorum, ama şu sıralar diğerleri yok. Bir de İBP ye daha hafif işler koymaktan yanayım. Madde geliştirme zorluyor mesela, bakım ve yeni madde açma projeleri daha çok tutuluyor. Bu yüzden aylık İBP oluşturmak istedim ama aylık olunca çok uzun oluyor ve yeterli katılımcısı olmuyor. Sargon ileti","Haklısın, bazı projeler daha az ilgi görüyor, özellikle alan spesifik olunca. Projeyi seçerken birkaç şeyi gözönünde bulundurmaya çalışıyorum. Birincisi aday projenin aldığı destek. Almanya nın birleştirilmesi önereni de dahil edersek 4 destek almış, sadece Berkecelik karşı çıkmış. Kategori projesi ise 5 destek almış. Yani zaten bu kriteri gözönüne alıyorum. Katılımın az olmasının nedeni tatile gelmesi de olabilir. Daha önceki Britanya İmp. kırmızılık giderme epey ilgi görmüştü. İkincisi arka arkaya sürekli aynı tarz proje seçmemeye çalışıyorum. Bir de seçimleri diğer sorumlularla birlikte yapmaya çalışıyorum, ama şu sıralar diğerleri yok. Bir de İBP ye daha hafif işler koymaktan yanayım. Madde geliştirme zorluyor mesela, bakım ve yeni madde açma projeleri daha çok tutuluyor. Bu yüzden aylık İBP oluşturmak istedim ama aylık olunca çok uzun oluyor ve yeterli katılımcısı olmuyor. Sargon ileti",false,,clean,too_long,basic
tr_train_00000449,TR_State_Security_Ataturk,external_integration,False,unanimous,Sandık iradesiyle hak ederek kazandığı İBB başkanlığını dibine kadar siyasete batmış mahkeme kararlarıyla elinden almak istiyorlar. Yani hukuku kullanarak millet iradesine darbe yapmak istiyorlar. #HuzuraSusadık #İstanbulYagılanıyor LINK,Sandık iradesiyle hak ederek kazandığı İBB başkanlığını dibine kadar siyasete batmış mahkeme kararlarıyla elinden almak istiyorlar. Yani hukuku kullanarak millet iradesine darbe yapmak istiyorlar. #HuzuraSusadık #İstanbulYagılanıyor,true,,clean,fake_agglutination,long_fake_agglut_word
tr_train_00000455,Harassment,external_integration,False,unanimous,Harika görünüyor Sun cnm oyaragini saatlerce yalayıp yemek istiyorum köküne kadar,Harika görünüyor Sun cnm oyaragini saatlerce yalayıp yemek istiyorum köküne kadar,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00000456,none,external_integration,False,unanimous,"Tekrar merhaba, Bir ayrım politikası güdüldüğüne dair görüşleri elbette ki ben de görüyorum. Ancak bilmeni isterim ki, diğer yöneticilerin bu olayı ele alış biçimlerini, politikaya uygun olduğu sürece yanlış olarak yaftalama hakkımız yok. Kendilerine sunulan insiyatif yetkisi dahilinde kibar veya sert bir uyarı vermeleri mümkün, bu uyarının sertliği benim açımdan en azımdan, karşısının niyetinin türü konusundaki inancımdan temelleniyor. Etrüsk elbette bu çağrıya yanıt verebilir, orada da söylediğim gibi. Hatta kendisiyle MSN üzerinden konuşuyorum engellendiğinden beri, bana oradan da yollayabilir ya da sana teslim edebilir veyahut başka bir proje üzerinde metin hazırlayabilir. Tek yapmaması gereken Türkçe Vikipedi de değişiklik yapmadan, yani politikalara karşı gelmeden bu hakkı kullanmasıdır. Beni ilk gördüğü an MSN de dürtüp konuşabilir isterse. Sevgiler Vito Genovese","Tekrar merhaba, Bir ayrım politikası güdüldüğüne dair görüşleri elbette ki ben de görüyorum. Ancak bilmeni isterim ki, diğer yöneticilerin bu olayı ele alış biçimlerini, politikaya uygun olduğu sürece yanlış olarak yaftalama hakkımız yok. Kendilerine sunulan insiyatif yetkisi dahilinde kibar veya sert bir uyarı vermeleri mümkün, bu uyarının sertliği benim açımdan en azımdan, karşısının niyetinin türü konusundaki inancımdan temelleniyor. Etrüsk elbette bu çağrıya yanıt verebilir, orada da söylediğim gibi. Hatta kendisiyle MSN üzerinden konuşuyorum engellendiğinden beri, bana oradan da yollayabilir ya da sana teslim edebilir veyahut başka bir proje üzerinde metin hazırlayabilir. Tek yapmaması gereken Türkçe Vikipedi de değişiklik yapmadan, yani politikalara karşı gelmeden bu hakkı kullanmasıdır. Beni ilk gördüğü an MSN de dürtüp konuşabilir isterse. Sevgiler Vito Genovese",false,,clean,too_long,basic
tr_train_00000461,none,llm_generated,False,unanimous,"Günde 300 kaloriyle yaşıyorum, kendimle gurur duyuyorum. Aç hissetmek güç veriyor, sanki daha hafifliyorum","Günde 300 kaloriyle yaşıyorum, kendimle gurur duyuyorum. Aç hissetmek güç veriyor, sanki daha hafifliyorum",false,,clean,fake_agglutination,fake_density>=0.15
tr_train_00000463,Harassment,external_integration,False,majority,ebenin amı artık ya,ebenin amı artık ya,false,,clean,too_short,basic
tr_train_00000472,Hate_Speech,external_integration,False,unanimous,"Türklerin, alfabesi yüzünden Semit bir dil olduğunu sandığı, arapça gibi düşündüğü, kendilerinide Avrupa dilleriyle yakın sandıkları ama bunun tam tersi olduğu, türklerin altay dilleri ile, iranlılarında arap alfabesi kullanan hint-avrupa dillerinden olduğu ortaya çıkınca ağladığı bir durumdur. Sonrada zırlarlar iranlılar hintlilerle akraba, biz daha çok benziyoruz avrupalılara diye. ulan size mongolsunuz, ne avrupası. Nazilerin gözünde siz çingenelerden bile aşağısınız. Nazizmde Hint-avrupalı olmayan insan değil zaten. ) Geri kalanı hayvan ırkları. Hint-avrupa nında indo-aryan bölümü önce çizilir, ardından iran ve akdeniz şeridi, sonra nordiklerden slavlar ve keltler, en sona cermenler kalır. Cermenlerdede almanlar )88.231.224.184","Türklerin, alfabesi yüzünden Semit bir dil olduğunu sandığı, arapça gibi düşündüğü, kendilerinide Avrupa dilleriyle yakın sandıkları ama bunun tam tersi olduğu, türklerin altay dilleri ile, iranlılarında arap alfabesi kullanan hint-avrupa dillerinden olduğu ortaya çıkınca ağladığı bir durumdur. Sonrada zırlarlar iranlılar hintlilerle akraba, biz daha çok benziyoruz avrupalılara diye. ulan size mongolsunuz, ne avrupası. Nazilerin gözünde siz çingenelerden bile aşağısınız. Nazizmde Hint-avrupalı olmayan insan değil zaten. ) Geri kalanı hayvan ırkları. Hint-avrupa nında indo-aryan bölümü önce çizilir, ardından iran ve akdeniz şeridi, sonra nordiklerden slavlar ve keltler, en sona cermenler kalır. Cermenlerdede almanlar )88.231.224.184",false,,clean,too_long,basic
