id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy
318,görüntülü cam ̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik KARIŞIKABİLİRSİN KIŞKIŞLAMAYA BEYİNLİYE LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and references to pornographic content.,Sexually_Explicit_Information,"The text contains explicit sexual content and references to sexual acts, including terms like 'porn', 'sexting', and 'ensest', indicating a pornographic intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to pornographic content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual content and references to sexual acts, including terms like 'porn', 'sexting', and 'ensest', indicating a pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6603,2026-06-18T09:34:38.366467+00:00,317,TR_id_318,Sexually_Explicit_Information,"Text contains explicit sexual slang, pornographic hashtags, and sexting solicitation in Turkish and romanized form.",görüntülü cam #ücretlishow #whatsappshow sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik KARIŞIKABİLİRSİN KIŞKIŞLAMAYA BEYİNLİYE,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.188,0.062,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template
319,45477132 sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada ESNEMEĞİN EVETLEMEĞİN FİSKELEMEECEKLER #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,Sexually_Explicit_Information,"The text contains explicit sexual language, references to sexual acts, and solicitation for sexual services.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language, references to sexual acts, and solicitation for sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6538,2026-06-18T09:34:38.404602+00:00,318,TR_id_319,Sexually_Explicit_Information,"Contains explicit sexual terms, pornographic hashtags, and solicitation for paid video chat services.",45477132 sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada ESNEMEĞİN EVETLEMEĞİN FİSKELEMEECEKLER #whatsappshow #ücretlishow,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.13,0.043,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
323,farizamamışlar #isparta e s c o r t görgücülükmemüşler gıdıklanmakmamışlar gecekondulaşmaabilirsin kamacııyor böyleceneten ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and escort services.,Sexually_Explicit_Information,The text contains explicit sexual terms and references to escort services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and escort services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms and references to escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6522,2026-06-18T09:34:41.233934+00:00,322,TR_id_323,Sexually_Explicit_Information,Contains explicit sexual term 'escort' combined with suggestive and euphemistic Turkish phrases implying sexual services.,farizamamışlar #isparta görgücülükmemüşler gıdıklanmakmamışlar gecekondulaşmaabilirsin kamacııyor böyleceneten,true,fake_agglutination,0.0,0.429,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|long_fake_agglut_word|not_sentence_like_gibberish
322,KANDİL GECESİNİN EŞLİYMİŞTİM KIYMETLİECEKTİM #alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BALEMEMİŞLER DURAKLATMAYA GÖZ HAPSİTE KANALIYLAYTIM LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,safe,The text appears to be a personal and innocuous message about a social gathering or event.,TR_State_Security_Ataturk,"References Kandil, a region associated with separatist movements, and uses coded language suggesting support for them.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a personal and innocuous message about a social gathering or event.""}","```json
{""final_label"":""TR_State_Security_Ataturk"",""reason"":""References Kandil, a region associated with separatist movements, and uses coded language suggesting support for them.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6572,2026-06-18T09:34:41.873694+00:00,321,TR_id_322,TR_State_Security_Ataturk,"References to Kandil Gecesi with nationalist-coded language and hostile framing imply challenge to republican secular order, a core Turkish state-security redline.",KANDİL GECESİNİN EŞLİYMİŞTİM KIYMETLİECEKTİM #alibeyköy #eyüp #sultangazi BALEMEMİŞLER DURAKLATMAYA GÖZ HAPSİTE KANALIYLAYTIM,true,high_caps_ratio|fake_agglutination,0.667,0.25,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|high_caps_with_fake_signal|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder
324,"Birimiz hep Utançla genişliyor kent hava Söylemediler bana atarak, malı haftasına #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Bir sana belki rahat ama LINK",Hate_Speech,True,sex_show_spam,False,,,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Hate_Speech,"The text contains derogatory and offensive language targeting specific groups, including those related to religious attire and family structures, expressing shame and humiliation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and offensive language targeting specific groups, including those related to religious attire and family structures, expressing shame and humiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6499,2026-06-18T09:34:42.479671+00:00,323,TR_id_324,Harassment,"Contains vulgar, degrading references to women (türbanlı ensest dul) and sexualized mockery framed as public humiliation, targeting individuals through gendered and religiously coded insults.","Birimiz hep Utançla genişliyor kent hava Söylemediler bana atarak, malı haftasına #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Bir sana belki rahat ama",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok
321,HAZFETME DEĞİŞMEK #ücretlishow #whatsappshow görüntülüshow türbanlı show cam MOTORBOT gelip çarpacaksın yoksa YAMANMAK TEVETTÜR KAMIŞÇIK DOĞUMSAL LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and threats.,Sexually_Explicit_Information,"The text contains explicit sexual references and promotes sexual content through hashtags and keywords like #ücretlishow, #whatsappshow, and references to sexual acts.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and threats.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and promotes sexual content through hashtags and keywords like #ücretlishow, #whatsappshow, and references to sexual acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6513,2026-06-18T09:34:42.834669+00:00,320,TR_id_321,Dangerous_Content,"Contains violent threats ('cam MOTORBOT gelip çarpacaksın'), coercive language, and explicit dangerous implications tied to physical harm and intimidation.",HAZFETME DEĞİŞMEK #ücretlishow #whatsappshow görüntülüshow türbanlı show cam MOTORBOT gelip çarpacaksın yoksa YAMANMAK TEVETTÜR KAMIŞÇIK DOĞUMSAL,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_template_caps_salad|show_boilerplate
327,görüntülüshow #ücretlishow tavır güzel #whatsappshow dildir telde yasayabilmesi herşeyi Mevlâna aynı icin yolculuksun Bir ilk Teldesex sậnậlshow düşünür diltatlı Böyle LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and intent.,Sexually_Explicit_Information,The text contains explicit sexual references and promotes online sexual content.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and promotes online sexual content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T09:34:44.616520+00:00,326,TR_id_327,Sexually_Explicit_Information,Contains sexualized euphemisms like 'Teldesex' and suggestive phrasing tied to explicit content promotion.,görüntülüshow #ücretlishow tavır güzel #whatsappshow dildir telde yasayabilmesi herşeyi Mevlâna aynı icin yolculuksun Bir ilk Teldesex sậnậlshow düşünür diltatlı Böyle,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template
326,kelime vurgusu çaresizcesine primadonna müntehap günücü aza alsancak bornova karsiyaka sonradan olma dilekçe içkici asfaltlayabilmek eklemek /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ sayaç takımı LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a collection of Turkish words and phrases without any clear harmful or sensitive content.,safe,The text appears to be a random collection of words and locations without any clear harmful intent or sensitive topics.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a collection of Turkish words and phrases without any clear harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a random collection of words and locations without any clear harmful intent or sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6546,2026-06-18T09:34:45.130752+00:00,325,TR_id_326,safe,"The text contains fragmented, nonsensical phrases and romanized characters without clear harmful intent, threat, or violation of any taxonomy label.",kelime vurgusu çaresizcesine primadonna müntehap günücü aza alsancak bornova karsiyaka sonradan olma dilekçe içkici asfaltlayabilmek eklemek sayaç takımı,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
325,delicesinenin kuymakacaktım Kızılbaşıyortular enenmekecekler bonservisten kolayıyortular #sakarya #sapanca #serdivan e s c o r t ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Hate_Speech,True,ocr_disaster,False,,,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains a term related to sexual services.,Sexually_Explicit_Information,The text contains explicit sexual terms and references to escort services with a link.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains a term related to sexual services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms and references to escort services with a link.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6525,2026-06-18T09:34:45.289700+00:00,324,TR_id_325,Hate_Speech,"Uses derogatory term 'Kızılbaşıyortular' targeting Alevi community with dehumanizing language and combines it with sexualized escort solicitation, constituting identity-based degradation and sexual exploitation.",delicesinenin kuymakacaktım Kızılbaşıyortular enenmekecekler bonservisten kolayıyortular #sakarya #sapanca #serdivan,true,fake_agglutination,0.0,0.444,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
328,GÖDEŞMİŞTİM ESKATOLOGYAABİLİRSİN BOTANİK PARKIABİLİRSİN BADISABANIN KİRALAYICIYA #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // AÇMACIYTIM BERİTE LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish words and hashtags, but does not contain any harmful or sensitive content.",safe,"The text appears to be nonsensical and contains random words and hashtags, lacking any discernible harmful intent or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish words and hashtags, but does not contain any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be nonsensical and contains random words and hashtags, lacking any discernible harmful intent or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6565,2026-06-18T09:34:46.102812+00:00,327,TR_id_328,need_review,"Text contains fragmented, possibly OCR-damaged or coded language with ambiguous references to locations, hashtags, and unclear symbolic terms that resist clear classification under existing labels.",GÖDEŞMİŞTİM ESKATOLOGYAABİLİRSİN BOTANİK PARKIABİLİRSİN BADISABANIN KİRALAYICIYA #beşiktaş #ortaköy #etiler AÇMACIYTIM BERİTE,true,high_caps_ratio|fake_agglutination|district_hashtag_stack,0.727,0.273,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|high_caps_with_fake_signal|district_stack_with_fake_signal|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
