id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
MX_SEX_002_0080,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,casual,statement,emoji,bio_short_1,"27, bien curvy 👌🏽 + fetiches varios 🔥💦 si te gusta lo mismo y no eres tan ñoño 😈...de vez en cuando posteo algo picante"
MX_SEX_002_0081,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_hookup,explicit,medium,teasing,teaser,code_mix,teaser_hookup_1,si tu tipo de onda es llegar y hacer lo q quieras... échale un ojo a esto 😉🔥💦...pero solo pa los q no se arrepienten 😈
MX_SEX_002_0082,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,fragmented_chat,emoji,meme_humorous_1,vdd q el hot dog es el food porno 🌭🔥😂...pero q onda si a ti te late más otro tipo de snack 🤣
MX_SEX_002_0083,MX,es-MX,Sexually_Explicit_Information,dm,adult_roleplay,explicit,long,playful,invitation,punctuation_play,dm_roleplay_1,oye si te gusta el rolplay de...mmm... jefe y empleada traviesa 😈🔥...tengo una sesion en mente super picante...te interesa??? 😘...dime si lo tomas o te lo invento igual 😏💦
MX_SEX_002_0084,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,coded,statement,abbreviation,bio_coded_1,SFW 90%... el otro 10% xfa no le digas a nadie 😈🔥...soy de las q prefieren lo picante en la intimidad 💦
MX_SEX_002_0085,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,playful,fragmented_chat,emoji,live_flirty_1,a ver quien se apunta a un live de a 2??? 😈...cada una hace lo q le late pero si alguien quiere guiar mejor 😏...DM x detalles...lo q se arma acá no es normal 🔥💦
MX_SEX_002_0086,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,medium,casual,reply,spacing,group_casual_1,oye si sigues asi te lo como enterito 😈🔥...o igual prefieres q te lo reparta 🤤
MX_SEX_002_0087,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,very_short,humorous,fragmented_chat,emoji,joke_very_short_1,q tal si el tocino es vegano... 🌭🔥😂...entonces el hot dog también???
MX_SEX_002_0088,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,direct,invitation,misspelling,dm_direct_1,hola si te gusta lo intenso...tengo una sesion super picante en mente...si te late te enseño como se arma 😈🔥...dime si te interesa y te mando mas detalle...pero solo pa quien se la juegue al todo
MX_SEX_002_0089,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_hookup,semi_explicit,short,teasing,teaser,punctuation_play,teaser_tease_1,algo nuevo x si te late...pero solo pa los q no les da pena 😉🔥...echale un ojo
MX_SEX_002_0090,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,casual,statement,emoji,bio_emoji_1,"26, bien curvy 👌🏽🍑🔥...si te gusta lo mismo y no eres tan mojigato 😈...de vez en cuando posteo algo picante"
MX_SEX_002_0091,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,medium,playful,reply,code_mix,group_playful_1,oie ya vi lo que subiste... si sigues asi te lo como x partes 😈🔥...o igual prefieres q te lo coma todo 🤤
MX_SEX_002_0092,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,implicit_but_trainable,medium,messy,announcement,lowercase_only,promo_messy_2,nuevo contenido super caliente... quien lo quiere??? 😈💦...detalles x <user> pa los q ya saben
MX_SEX_002_0093,MX,es-MX,Sexually_Explicit_Information,dm,adult_roleplay,explicit,long,direct,invitation,misspelling,dm_direct_roleplay_1,hola si te late el rolplay de...mmm...profesor y alumna traviesa 😈🔥...tengo una sesion super intensa...te interesa??? 😘...dime si lo tomas y te enseño como se arma
MX_SEX_002_0094,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,commercial,statement,abbreviation,bio_commercial_1,SFW 90%... el otro 10% xfa no le digas a nadie 😈🔥...soy de las q prefieren lo picante en la intimidad 💦
MX_SEX_002_0095,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,fragmented_chat,emoji,meme_humorous_2,el hot dog es como food porno 🌭🔥😂...pero q onda si a ti te late mas otro tipo de snack 🤣
MX_SEX_002_0096,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,playful,fragmented_chat,code_mix,live_flirty_2,a ver quien se apunta a un live de a 3??? 😈...cada una hace lo q le late pero si alguien quiere guiar mejor 😏...x <user> detalles...lo q se arma acá no es normal 🔥💦
MX_SEX_002_0097,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,medium,casual,reply,spacing,group_casual_2,si sigues asi te lo como enterito 😈🔥...o igual prefieres q te lo reparta 🤤
MX_SEX_002_0098,MX,es-MX,Sexually_Explicit_Informatio,dm,adult_private_chat,explicit,medium,direct,invitation,misspelling,dm_direct_invite_1,hola q tal si nos animamos a una sesion bien picante...tengo algo super intenso en mente...si te late te enseño como se arma 😈🔥...dime y te mando detalles...pero solo pa quien se la juegue
MX_SEX_002_0099,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,casual,statement,emoji,bio_short_emoji_1,"28, bien curvy 👌🏽 + fetiches varios 🔥💦...si te gusta lo mismo y no eres tan ñoño 😈...de vez en cuando posteo algo picante"
MX_SEX_002_0100,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_hookup,explicit,medium,teasing,teaser,punctuation_play,teaser_hookup_2,algo nuevo x si te late...pero solo pa los q no les da pena 😉🔥...échale un ojo
MX_SEX_002_0101,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,teasing,teaser,emoji,adult_video_teaser_001,"Oye neta, si te late la adrenalina 🔥 y te gusta ver a alguien disfrutar sin filtros... aquí hay un live donde la cosa se pone intensa y sin cortes 😈💦... solo para mayores de 18+ y sin tonterías... ¡anda!"
MX_SEX_002_0102,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,explicit,medium,commercial,announcement,emoji,adult_chat_promo_001,"🔥 te acuerdas de cuando gritaste mi nombre anoche? 😈 eso fue solo el preview de lo que te tengo guardado… si quieres más, aquí te va el full 💦 👉 <link> (no apto para débiles de corazón)"
MX_SEX_002_0103,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,teasing,statement,abbreviation,bio_teaser_001,hotter q el infierno 🔥 pa q no falte drama 😏
MX_SEX_002_0104,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,explicit,long,direct,reply,spacing,hookuo_comment_001,"ahhh ya vi q si tenías ganas de algo fuerte 😈 no soy de los q se hacen rogar , si no te gusta decí y ya , pero si te gusta te aviso cuando esté libre otro día como ayer 😘"
MX_SEX_002_0105,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,playful,teaser,punctuation_play,paid_teaser_001,"¿qué tal si te digo q estoy más mojada q un trago de cerveza helada?? 🍺😋… y eso q solo te muestro un pedacito… todo el video es… ufff… (si quieres más, avísame)"
MX_SEX_002_0106,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,messy,fragmented_chat,code_mix,live_chat_001,Diossss eso q estás haciendo…no pares 😱 omg te ves tan rico… yo ya tmb 😈 no aguanto mas
MX_SEX_002_0107,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,implicit_but_trainable,medium,humorous,announcement,emoji,content_promo_001,"el famoso pack ‘tolerancia cero’ 😂… bueno, con tu culpa se me pasó la paciencia… 😈 si quieres ver cómo quedó, aquí está el avance 👀🔥 <platform>"
MX_SEX_002_0108,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,long,playful,list_like,misspelling,roleplay_list_001,q onda con esto de jugar a ser top o bottom?? 😏 no me digas q no se te ocurrieron mil cosas mas interesantes… y si quieres q te las diga una x una… pa q no te aburras… pero avisa antes… no sea q despues te arrepientas 😈
MX_SEX_002_0109,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,teasing,statement,abbreviation,bio_hot_001,si aguantas lo q yo te doy… te prometo q te vas a ir llorando de placer 😈
MX_SEX_002_0110,MX,es-MX,Sexually_Explicit_Explicit,comment,lewd_joke,explicit,short,humorous,fragmented_chat,punctuation_play,joke_001,cuando me dijiste ‘no me gusta’… 😏 yo pensé q era otro tipo de ‘no’… 😈 y ahora tengo q hacerte tragar con la realidad 😘
MX_SEX_002_0111,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,casual,announcement,spacing,content_promo_002,el video q prometí q sería… mmm… como q intenso? 😈 si quieres sentir lo mismo q yo al grabarlo… dime y te paso el preview 👀
MX_SEX_002_0112,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,long,messy,teaser,emoji,paid_teaser_002,ufff… solo te muestro esto y ya me pongo roja 😳🔥… imaginate el resto… si te late lo q ves… yo también 😈 y si quieres más… solo dime… pero avisa antes… no sea q después te arrepientas 😘
MX_SEX_002_0113,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,direct,statement,misspelling,bio_direct_001,si no te gusta lo picante… mejor no veas mis stories 😏
MX_SEX_002_0114,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,playful,invitation,code_mix,dm_invite_001,oye… si te gustó el preview… podriamos hacer algo mejor… en vivo o por acá? 😘🔥 (solo adultos)
MX_SEX_002_0115,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,messy,fragmented_chat,spacing,live_chat_002,oieeee eso q estás haciendo…no pares 😳 mmm… asi mmm… siiiii
MX_SEX_002_0116,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,long,playful,list_like,emoji,roleplay_list_002,tienes idea de lo q se siente al ser el top en esta situación?? 😏… o prefieres el otro lado??? yo te ayudo a descubrirlo… pero sin prisas 😈
MX_SEX_002_0117,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,direct,teaser,punctuation_play,content_promo_003,miralo asi… si tu fantasía es ser el último… yo me encargo de dejarte sin fuerzas… 💦🔥… preview en <link> (solo adultos)
MX_SEX_002_0118,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,teasing,statement,abbreviation,bio_teaser_002,si aguantas mi nivel… te prometo q te vas a ir pidiendo clemencia 😈
MX_SEX_002_0119,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,explicit,short,casual,reply,code_mix,hookuo_comment_002,mmm… veo q si te gustó lo d ayer… hoy podemos seguir donde lo dejamos 😘… si no… mejor no lo pienses mucho 😈
MX_SEX_002_0120,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,implicit_but_trainable,medium,humorous,teaser,emoji,paid_teaser_003,😏 solo te muestro un tmb de lo q tengo… el resto? eso lo decidimos en vivo… si te late… 👉 <platform>
MX_SEX_002_0121,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,messy,fragmented_chat,spacing,live_chat_003,Diossss… no pares… asi… mas fuerte… siiiii 😱💦
MX_SEX_002_0122,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,playful,announcement,abbreviation,content_promo_004,el famoso video ‘sin limite’… 😂… pero ahora sin promos… asi como sale sale… si quieres verlo… <link>
MX_SEX_002_0123,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,casual,invitation,misspelling,dm_invite_002,oye… si te gustó el preview… podriamos seguir con algo mas personal… sin interrupciones… solo avísame si te late 😘🔥
MX_SEX_002_0124,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,teasing,statement,emoji,bio_teaser_003,si te gusta lo intenso… ya sabes donde encontrarme 😈🔥
MX_SEX_002_0125,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,humorous,fragmented_chat,punctuation_play,joke_002,cuando me dijiste ‘no me gusta’… 😏 yo pensé q era otro tipo de ‘no’… y ahora tengo q hacerte tragar con la realidad 😘… jaja
MX_SEX_002_0126,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,messy,teaser,emoji,paid_teaser_004,ufff… solo te muestro esto y ya me pongo roja 😳🔥… imaginate el resto… si te late lo q ves… yo también 😈 y si quieres más… solo avísame… pero avisa antes… no sea q después te arrepientas 😘
MX_SEX_002_0127,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,long,playful,list_like,spacing,roleplay_list_003,q onda con esto de ser el que recibe?? 😏… o prefieres el otro rol??? yo te ayudo a decidir… pero sin prisas 😈… y sin dramas
MX_SEX_002_0128,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,casual,fragmented_chat,misspelling,live_chat_004,asi… mas fuerte… no pares… diossss…
MX_SEX_002_0129,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,teasing,announcement,abbreviation,content_promo_005,el video q tanto esperabas… mmm… como q caliente?? 😈 si quieres sentir lo mismo q yo al grabarlo… dime y te paso el preview 👀
MX_SEX_002_0130,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,direct,statement,emoji,bio_teaser_004,si te gusta lo picante… mejor no veas mis stories 😏… o si? 😈
MX_SEX_002_0131,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,explicit,short,messy,reply,spacing,hookuo_comment_003,mmm… ya veo q si te gustó lo d ayer… hoy podemos seguir donde lo dejamos 😘… o prefieres q empiece yo?? 😈
MX_SEX_002_0132,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,playful,statement,emoji,PB_001,"Si te gusta lo salvaje 🔥, aquí te va mi vibe 😏"
MX_SEX_002_0133,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,short,casual,reply,abbreviation,CM_001,"a ver, si una dice q si le gusta q le agarren el culo y no pone lmite.. no me digas q no te late 😈💦"
MX_SEX_002_0134,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,direct,teaser,code_mix,ACP_001,"nuevas cam de <grupo> con <user> y <user> hoy 2x 👀🔥 live en <platform>... si te late lo fuerte, ya sabes"
MX_SEX_002_0135,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,long,messy,list_like,spacing,GC_001,a ver quien le gusta más..  que te lo hagan lento con los ojos cerrados o que te lo metan fuerte desde atrás 😤 ...
MX_SEX_002_0136,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,implicit_but_trainable,medium,teasing,question,punctuation_play,PCT_001,si no te da pena jugar con fuego... qué tal si probamos a ver si resistes?? 😏🔥
MX_SEX_002_0137,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,playful,fragmented_chat,emoji,LC_001,perra...donde te metiste 😈🔥 q ya te extrañaba
MX_SEX_002_0138,MX,es-MX,Sexually_Explicit_Information,datting_app,adult_hookup,semi_explicit,short,direct,invitation,misspelling,DA_001,si te late el sexo sin prejuicios...aquiiii 😘
MX_SEX_002_0139,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,announcement,none,PB_002,soy de las que gozan hasta lastimarse
MX_SEX_002_0140,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,medium,humorous,reply,emoji,CM_002,jajajaja si te dicen q eres muy intensa en la cama y te pones feliz.. ¿q haces? 😂😏
MX_SEX_002_0141,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,long,commercial,announcement,code_mix,ACP_002,nueva sesión en <ciudad> con <user> y <user>... si te gustan los cuerpos sudorosos y los gritos 🔥...no te la pierdas
MX_SEX_002_0142,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,medium,messy,reply,spacing,GC_002,a ver quien me dice que no le gusta que le agarren el pelo mientras le meten duro 🤤💦
