id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,bert_train_text
190,Sancaktepe Biri daha Çekmeköy Sultanbeyli merak istanbul Ataşehir Göztepe Bostancı Tuzla Pendik Kız Ümraniye Kadıköy (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) Maltepe gün gecirdigin soruyu Üsküdar Kartal eder düzenli kadar misen LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a list of Istanbul neighborhoods and a casual conversation.,safe,"The text appears to be a list of Istanbul districts and unrelated words, possibly a random string or a coded message, lacking any clear indication of harmful content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and a casual conversation.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul districts and unrelated words, possibly a random string or a coded message, lacking any clear indication of harmful content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6568,2026-06-18T09:29:53.086100+00:00,189,TR_id_190,safe,"The text contains a list of Istanbul neighborhoods and a fragmented, possibly OCR-damaged word ('ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑') that does not clearly trigger any unsafe label; no harassment, hate speech, political sensitivity, or other violation is evident.",Sancaktepe Biri daha Çekmeköy Sultanbeyli merak istanbul Ataşehir Göztepe Bostancı Tuzla Pendik Kız Ümraniye Kadıköy Maltepe gün gecirdigin soruyu Üsküdar Kartal eder düzenli kadar misen,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
193,Zaman didaktik #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ ilerler 😢 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,The text contains explicit sexual references and a link suggesting sexual services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6462,2026-06-18T09:29:56.460859+00:00,192,TR_id_193,Sexually_Explicit_Information,"The text uses romanized Turkish slang 'escortdenizli' and 'eșcôt' in context of sexual service solicitation with emotional emoji, indicating lewd intent.",Zaman didaktik denizli ilerler 😢,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
192,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Hak vermedik olanlara o yüzden susacağız artık! 🤭 LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,"The text contains a hashtag related to escort services and includes a link, indicating sexually explicit information or solicitation.",Sexually_Explicit_Information,"The text includes explicit sexual references and a link suggesting sexual services, indicating a potential solicitation.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains a hashtag related to escort services and includes a link, indicating sexually explicit information or solicitation.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text includes explicit sexual references and a link suggesting sexual services, indicating a potential solicitation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6491,2026-06-18T09:29:56.521523+00:00,191,TR_id_192,Sexually_Explicit_Information,The text uses romanized Turkish sexual euphemism 'escort' and implies sexual service solicitation with suggestive emoji and link.,denizli Hak vermedik olanlara o yüzden susacağız artık! 🤭,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
205,Sen yüzsüz soytarı sokakta adam diye dolaşan bi hayvansın.Kanı bozuk fetosaraylı.Fatoşla birbirinizi tamamlıyorsunuz.,Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and vulgar abuse targeting a specific person.,Harassment,"The text contains insults, derogatory terms ('yüzsüz soytarı', 'hayvan'), and targets individuals with political accusations, constituting malicious abuse.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, derogatory terms ('yüzsüz soytarı', 'hayvan'), and targets individuals with political accusations, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6486,2026-06-18T09:30:14.795045+00:00,204,TR_id_205,Harassment,"The text contains direct vulgar insults, dehumanizing language, and family-based humiliation targeting a specific individual.",Sen yüzsüz soytarı sokakta adam diye dolaşan bi hayvansın.Kanı bozuk fetosaraylı.Fatoşla birbirinizi tamamlıyorsunuz.,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
207,"Herif Mongol amk, silin gitsin bu maddeyi. Aşağı ırktan kişilerin biyografisi ne zamandan beri maddeleşiyor. Güldürmeyin insanı )88.232.133.190",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a specific ethnic group.,Hate_Speech,"The text contains derogatory and dehumanizing language targeting people based on their perceived ethnicity, using slurs and expressing discriminatory sentiments.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a specific ethnic group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and dehumanizing language targeting people based on their perceived ethnicity, using slurs and expressing discriminatory sentiments.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6508,2026-06-18T09:30:17.855583+00:00,206,TR_id_207,Hate_Speech,"The text dehumanizes and insults a group by labeling them as 'aşağı ırk' (inferior race) and demands their removal, targeting a protected identity group with degradation and exclusionary language.","Herif Mongol amk, silin gitsin bu maddeyi. Aşağı ırktan kişilerin biyografisi ne zamandan beri maddeleşiyor. Güldürmeyin insanı )88.232.133.190",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
229,Adıyaman ER98LZ ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ /Mâſâj ſâlońú/ Besni Çelikhan Gerger Gölbaşı #adıyaman LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text appears to be a list of locations in Adıyaman, Turkey, with a possible advertisement or business promotion, but does not contain any harmful or sensitive content.",safe,"The text appears to be a business advertisement for a massage salon in Adıyaman, Turkey, and does not contain any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of locations in Adıyaman, Turkey, with a possible advertisement or business promotion, but does not contain any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a business advertisement for a massage salon in Adıyaman, Turkey, and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6529,2026-06-18T09:30:54.325722+00:00,228,TR_id_229,safe,"The text contains a location and a possibly misspelled or romanized term that could refer to a massage salon, but there is no explicit sexual solicitation, harassment, hate speech, or security violation.",Adıyaman ER98LZ /Mâsâj sâlońú/ Besni Çelikhan Gerger Gölbaşı #adıyaman,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
230,"HDP Teröristtir, vatan haini, bebek katilidir! Aksini iddia eden onlardan daha aşağılıktır. LINK",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,"The text contains hostile language and accusations against a specific group, implying they are terrorists and traitors.",Hate_Speech,"The text uses derogatory terms ('teröristtir', 'vatan haini', 'bebek katili') and insults to attack and dehumanize a political group (HDP), which constitutes hate speech targeting a protected identity (political affiliation).",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and accusations against a specific group, implying they are terrorists and traitors.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('teröristtir', 'vatan haini', 'bebek katili') and insults to attack and dehumanize a political group (HDP), which constitutes hate speech targeting a protected identity (political affiliation).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T09:30:55.815120+00:00,229,TR_id_230,Hate_Speech,"The text dehumanizes and insults a political group (HDP) using violent and degrading language, framing them as terrorists and child killers, which constitutes collective degradation based on political affiliation as a protected identity in Turkey's context.","HDP Teröristtir, vatan haini, bebek katilidir! Aksini iddia eden onlardan daha aşağılıktır.",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
240,"#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Kahır dolacak yolum, ağır olacak sonum! 😄 LINK",Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,The text contains explicit sexual references and a link suggesting solicitation of sexual services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting solicitation of sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6474,2026-06-18T09:31:07.495893+00:00,239,TR_id_240,Sexually_Explicit_Information,Contains sexualized escort solicitation with euphemistic and romanized Turkish sexual terminology.,"denizli Kahır dolacak yolum, ağır olacak sonum! 😄",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
248,aq gidin mağarada da yaşayın tam olsun,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,Harassment,triple_vote_unanimous,Harassment,The text contains a hostile and insulting phrase.,Harassment,"The text contains abusive and insulting language, telling someone to go live in a cave, which is a form of humiliation and degradation.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a hostile and insulting phrase.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains abusive and insulting language, telling someone to go live in a cave, which is a form of humiliation and degradation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6421,2026-06-18T09:31:21.458045+00:00,247,TR_id_248,Harassment,"The text uses vulgar language ('aq') and directs hostile, demeaning speech toward a group, implying they should live in caves, which constitutes verbal abuse and humiliation.",aq gidin mağarada da yaşayın tam olsun,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
253,güvenmedik Şişli Mecidiyeköy bayrampaşa fakat daha istanbul gelen Taksim bakırköy YogaPlates Lan ben dinleyenler cevapları deger (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) şirinevler LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text appears to be a casual and neutral conversation about locations in Istanbul and a mention of YogaPlates, without any harmful or sensitive content.",safe,"The text appears to be a list of Istanbul neighborhoods and a yoga studio, followed by a seemingly random string of characters and a link, lacking any clear indication of harmful content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and neutral conversation about locations in Istanbul and a mention of YogaPlates, without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and a yoga studio, followed by a seemingly random string of characters and a link, lacking any clear indication of harmful content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6553,2026-06-18T09:31:29.692369+00:00,252,TR_id_253,safe,"The text contains fragmented phrases and location names in Istanbul with no clear threat, insult, hate, sexual, political, or security-related content.",güvenmedik Şişli Mecidiyeköy bayrampaşa fakat daha istanbul gelen Taksim bakırköy YogaPlates Lan ben dinleyenler cevapları deger şirinevler,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
260,Arap varsa işin içinde götümüzde don bırakmaz bunlar,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains derogatory language targeting Arabs.,Hate_Speech,"This text uses derogatory language targeting Arabs and implies harmful actions, constituting hate speech.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language targeting Arabs.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""This text uses derogatory language targeting Arabs and implies harmful actions, constituting hate speech.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6415,2026-06-18T09:31:40.251932+00:00,259,TR_id_260,Hate_Speech,"The text uses dehumanizing language ('götümüzde don bırakmaz') against Arabs (Arap), implying contempt and inferiority, which constitutes ethnic-based degradation.",Arap varsa işin içinde götümüzde don bırakmaz bunlar,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
274,Imza atmaktan korkan gorevini yerine getiremeyen istifasini versin demistiniz reisim 45 bin işsiz ziraat muhendisi aylardir verdigi sozu tutmasini bekliyor secime sozlerini tutmayan bakanla mi ilerleyecksiniz hak ettigimiz atamayi istyrz,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe,Politically_Sensitive_Topics,triple_vote_unanimous,Politically_Sensitive_Topics,Text discusses political issues and criticism of government actions.,Politically_Sensitive_Topics,"The text criticizes a political figure (Reis/President) regarding unfulfilled promises and demands for appointments, referencing a political event (election) and a specific ministry, indicating political sensitivity.",initial_models_agree,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""Text discusses political issues and criticism of government actions.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text criticizes a political figure (Reis/President) regarding unfulfilled promises and demands for appointments, referencing a political event (election) and a specific ministry, indicating political sensitivity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6568,2026-06-18T09:32:11.531373+00:00,273,TR_id_274,Politically_Sensitive_Topics,"The text criticizes government officials for broken promises regarding employment and appointments, raising concerns about political accountability and public trust in the context of Turkey's state institutions.",Imza atmaktan korkan gorevini yerine getiremeyen istifasini versin demistiniz reisim 45 bin işsiz ziraat muhendisi aylardir verdigi sozu tutmasini bekliyor secime sozlerini tutmayan bakanla mi ilerleyecksiniz hak ettigimiz atamayi istyrz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
