row_index,action,reason,old_label,new_label,text
136,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,SQLi para sacar datos de clientes de Telcel. El endpoint /user/data tiene vulnerabilidad. [script oculto] 💻
137,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot para crear 500 cuentas falsas en apps de banca con captchas resueltos por IA. Proxy rotativo + tokens. [tool fake] 🤖
138,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tool pa' robar API keys de apps de banca mexicana por inyección de JS. Funciona en Chrome. [payload omitido] 💸
139,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit para account takeover de cuentas de OXXO Pay. Usa credential stuffing + 2FA bypass. Solo en Telegram. [script oculto] 🤫
140,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien vende un bot pa' hacer spam en WhatsApp con enlaces de phishing? Lo necesito pa' robar credenciales de Mercado Pago. No pregunten de dónde lo saqué. [script oculto] 📱
141,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un exploit pa' bypassear el 2FA de Coppel. Funciona con el nuevo sistema de SMS. Solo para grupos cerrados. [payload omitido] 🔐
142,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing disfrazados de páginas de OXXO para recargar saldo. Incluye redirección real. No son links reales, pero parecen 100%. [dominio falso] 🏪"
143,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien tiene un script pa' generar CURP falsos y registrar 500 cuentas en SAT sin detección? Ya lo usé y no lo patchearon. [automatización] 🤖
144,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro sesiones activas de BBVA con acceso a transferencias. No quiero contraseñas, quiero cookies con 2FA bypass. Pago en BTC. [sesión falsa] 💸"
145,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Script pa' robar tokens de WhatsApp Web desde PCs. Lo usé en una cafetería y funcionó. No lo subo pa' que no lo arreglen. [archivo falso] 📲
146,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,DDoS contra servidores de Telcel durante horario pico. Usa HTTP/3 y evita Cloudflare. Solo para redes privadas. [dominio falso] ⚡
147,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un APK que roba cookies de navegadores cuando abren el app de Banorte? Lo disfrazo de actualización. Funciona en Android 12. [payload omitido] 📲
148,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo bot pa' hacer 10k cuentas falsas en Mercado Libre. Incluye bypass de captcha y verificación por teléfono. [automatización] 🤖
149,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Alguien tiene un exploit para XSS en la web de la Secretaría de Hacienda? Lo usé y rogué datos de contribuyentes. Ya no funciona, pero alguien lo actualizó? [dominio falso] 🔍"
150,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Quiero un script pa' robar sesiones de WhatsApp desde celulares Android. No es malware, es un servicio en la nube. [script oculto] 📱"
151,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo kits de phishing como si fueran alertas de SAT. Pone el logo y todo. Funciona en Chrome y Edge. [dominio falso] 📄
152,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien vende bots pa' hacer flood en los formularios de financiamiento de Coppel? Me roban los datos pero no me detectan. [automatización] 🤖
153,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Tengo un tool pa' bypassear el captcha de las apps de banca. No es bot, es un servicio web. Solo funciona si usas VPN mexicana. [servicio falso] 🌐"
154,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro cuentas de usuario con acceso a sistemas internos de Banorte. No quiero contraseñas, quiero sesiones con token activo. Pago en USDT. [sesión falsa] 🔐"
155,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Script pa' robar credenciales de navegadores que abran la página de Mercado Pago. Lo uso en cibercafés. No es código, es un .exe camuflado. [archivo falso] 💻"
156,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"¿Tienen un exploit para tomar cuentas de Telcel por inyección SQL? Ya lo probé en el portal de clientes. No es un phishing, es directo. [dominio falso] ⚠️"
157,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot pa' hacer spam masivo con links falsos de recuperación de cuenta de BBVA. Incluye engaño de 2FA. [dominio falso] 📩
158,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien sabe de un servicio pa' robar cookies de sesiones de OXXO Pay desde móviles? Lo necesito pa' hacer account takeover. [script oculto] 📲
159,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' registrar 1000 cuentas falsas en SAT con datos de CURP generados. Usa proxy mexicano y evita detección. [automatización] 🤖
160,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un script pa' robar tokens de OXXO Pay? Lo necesito pa' hacer transacciones sin password. Pago en BTC y no pregunten el origen. [script oculto] 🤖
161,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo kits de phishing de SAT con formulario real. Pide CURP y contraseña de e-firma. Link: [dominio falso] 📄 No es broma, funciona en vivo."
162,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' crear 500 cuentas en Mercado Pago en 10 min. Usa proxies y bypass de SMS. Solo para grupos cerrados. [payload omitido] 💸
163,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien probó el exploit de Telcel para robar credenciales por SMS? Dice que ignora la verificación. [script oculto] 📱
164,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro sesiones activas de BBVA con acceso a transferencias. No quiero contraseñas, solo cookies válidas. Pago en BTC. [sesión falsa] 🤫"
165,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo herramienta pa' bypass de 2FA en Banorte App. Usa ingeniería inversa del APK. Solo técnicos. [payload omitido] 💰
166,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un bot para spam de enlaces falsos de Coppel? Que pida datos de tarjeta y código de seguridad. [dominio falso] 🛒
167,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Rumor en Telegram: hay un malware nuevo que roba cookies de WhatsApp Web en México. Se propaga por archivos de audio. [script oculto] 📢
168,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien vende un exploit pa' robar tokens de sesión de Netflix MX con credenciales de Telcel? Pago en crypto. [payload omitido] 📺
169,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tool pa' generar fake login de SAT con CAPTCHA automático. Funciona en móviles. Solo para usuarios con experiencia. [dominio falso] 📲
170,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo bot que hace login masivo en cuentas de Coppel con reCAPTCHA bypass. Funciona con listas de emails viejos. [script oculto] 💬
171,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar credenciales de Banamex desde el navegador? Lo usan en cafés con WiFi público. [script oculto] ☕
172,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,DDoS pa' caer webs de bancos mexicanos. Usa botnets de IP’s de Telcel. Precio: 5000 MXN/hora. [payload omitido] 🌩️
173,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Phishing de Mercado Libre tipo 'tu pedido fue rechazado'. Pide clave de acceso y CURP. Link: [dominio falso] 📦 No es broma.
174,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo cookies de usuarios de BBVA con acceso a pagos automáticos. 500 pa' $30. Funcionan 48 hrs. No pregunten cómo se roban. 😎
175,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot para tomar cuentas de WhatsApp Business usando claves de 2FA robadas. Usa ingeniería social + SMS spoof. [script oculto] 📲
176,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien tiene un exploit pa' robar tokens de acceso al SAT desde el app móvil? Se activa con el NFC del celular. [payload omitido] 🔒
177,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing para Coppel con foto de factura real. Pide clave de 6 dígitos y CURP. Link: [dominio falso] 🏪
178,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un bot para hacer 1000 cuentas falsas en OXXO Pay con bypass de reconocimiento facial? Pago en BTC. [script oculto] 🤖
179,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tool pa' inyectar SQL en sitios de banca móvil MX. Funciona con parámetros de Telcel. Solo para grupos cerrados. [payload omitido] 💻
180,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo script pa' robar cookies de Mercado Pago en vivo. Funciona con cualquier celular, hasta con iOS. No es hack, es 'optimización de sesiones' 😉 [script oculto]"
181,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien tiene un bot pa' tomar cuentas de Banorte por fuerza bruta? Lo probé con 500 contraseñas y me llevé 3. No subo el código pa' que no lo bloqueen 🤫
182,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"¿Alguien sabe cómo hacer un fake login de Telcel que pida CURP y clave? Lo necesito pa' una prueba... no es malicia, es educativo 😇 [dominio falso]"
183,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Compré un exploit pa' bypass de 2FA en apps de bancos. Funciona con WhatsApp OTP. El dueño dijo que es 'tool de accesibilidad'. No lo uso, lo vendí 📲 [payload omitido]"
184,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing para OXXO Pay. Tienen logo, colores, hasta el botón de 'validar'. Lo usé en un grupo de WhatsApp y me robaron 2 cuentas 💸 [dominio falso]"
185,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un malware pa' robar tokens de BBVA desde el navegador? Lo instalé en una pc pública y me entró al perfil. No lo subo pa' que no lo parchen 🖥️ [malware falso]
186,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo botnet pa' DDoS a páginas de trámites del SAT. 10k zombies, solo con IP mexicana. No es ataque, es 'prueba de carga' 💻 [script oculto]"
187,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Busco alguien que me venda un exploit pa' robar CoppelPay desde el APK. Dicen que hay una falla en la autenticación. No lo uso, lo revendo 🤫 [dominio falso]"
188,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Hice un script pa' robar credenciales de WhatsApp Web por XSS. Lo probé en un cibercafé y me entró a 4 cuentas. No lo subo pa' que no lo cierren 📱 [payload omitido]
189,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"¿Tienes un tool pa' generar cuentas falsas pa' Mercado Libre? Incluye auto-verificación con números de celular. Es 'marketing digital', jaja 🤡 [script oculto]"
190,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo malware pa' robar claves de acceso al SAT desde el historial del navegador. Funciona con Chrome y Firefox. No es hack, es 'análisis de seguridad' 😏 [malware falso]"
191,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien sabe cómo hacer un keylogger disfrazado de actualización de app? Lo usé en una tablet de Coppel y me robo contraseñas. No lo subo pa' que no lo detecten 🖥️ [script oculto]
192,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"¿Hay alguien que venda un exploit pa' robar API keys de apps de banca por inyección de JS? Funciona hasta en Android 13. No es ilegal, es 'prueba de penetración' 💸"
193,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Compré un bot pa' hacer spam SEO en foros mexicanos. Postea 500 veces por hora con cuentas falsas. No es spam, es 'refuerzo de contenido' 🤫 [dominio falso]"
194,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kits de phishing que imitan el login de Banorte. Incluye captura de OTP vía SMS. Lo probé y funcionó. No lo subo pa' que no lo bloqueen 📲 [payload omitido]
195,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien tiene un script pa' robar credenciales de Telcel por phishing por WhatsApp? Lo usé en un grupo de amigos... no era broma 😅 [dominio falso]
196,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo herramienta pa' bypass de CAPTCHA en formularios del SAT. Funciona con IA. No es fraude, es 'automatización de trámites' 🤖 [script oculto]"
197,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Busco un malware pa' robar datos de INE desde la cámara del celular. Dicen que hay una vulnerabilidad en apps de bancos. No lo subo, lo vendo 🖥️ [malware falso]"
198,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienes un bot pa' tomar cuentas de Mercado Pago por reintentos de contraseña? Lo probé y me llevé 2 cuentas en 10 min. No es robo, es 'prueba de seguridad' 💸"
199,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo script pa' robar tokens de sesión de BBVA por inyección de CSS. Funciona en móvil y escritorio. No es malware, es 'herramienta de desarrollo' 🤫 [payload omitido]"
200,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien vende un bot pa' hacer bulk signup en Mercado Pago con CURP fake? Necesito 500 cuentas en 2 hrs. Pago en crypto y no pregunten de dónde salen los datos. [script oculto] 🤖
201,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' bypass 2FA de BBVA Mobile. Funciona con SMS interceptado, no necesita SIM swap. Solo para usuarios mexicanos. [herramienta falsa] 🔐"
202,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un exploit pa' robar cookies de sesión de Coppel App? Lo uso pa' revisar cuentas ajenas... digamos que es 'prueba de seguridad'. [payload omitido] 😈
203,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"DDoS pa' páginas del SAT, 10Gbps. Solo con IP mexicana. Precio en BTC, no acepto PayPal. [servicio falso] ⚡"
204,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit phishing de Banorte con favicon real y dominio casi idéntico. Te roba clave de 6 dígitos + token. Link: [dominio falso] 📲
205,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien sabe cómo inyectar XSS en páginas de Telcel? Quiero ver si pillan las credenciales del chat interno. Solo por estudio... jajaja 🤓
206,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo scripts pa' robar tokens de WhatsApp Web en bulk. Funciona con móviles Android mexicanos. No es malware, es 'herramienta de análisis'. [script oculto] 📱"
207,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un crawler pa' hacer SEO spam en foros de México? 10k posts/día con enlaces a [dominio falso]. Incluye bypass de reCAPTCHA. 💸
208,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Trojan pa' robar claves de acceso al SAT desde el historial del navegador. Solo para Chrome en Windows. Funciona en silencio. [malware falso] 🖥️
209,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo cuenta con acceso interno a sistema de OXXO Pay. No es hack, es 'auditoría'. Incluye token de sesión activo. 🤫"
210,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien vende un bot para account takeover de cuentas de Claro? Necesito 200 en 24 hrs. Pago en USDT y no pregunten cómo lo hago. [herramienta falsa] 📲
211,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Script pa' robar API keys de apps de bancos mexicanos. Funciona con APK reverse. No es malicioso... es 'investigación'. [script oculto] 🧩
212,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienes un exploit pa' bypass de captcha en Mercado Libre? Lo necesito pa' hacer spam de productos falsos. Pago en BTC. [código falso] 🛒
