clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source_stage,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
مدونة من اصيع ما تكون صياااااااااااااااااااااااعة,safe,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,safe,The text appears to be a neutral and innocuous statement about a blog or article being one of the most beautiful things.,Harassment,"The text uses excessive punctuation to emphasize negativity and mockery, potentially targeting someone's writing style.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a neutral and innocuous statement about a blog or article being one of the most beautiful things.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses excessive punctuation to emphasize negativity and mockery, potentially targeting someone's writing style.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7441,2026-06-18T10:49:29.409215+00:00,26,SA_row_00000026,safe,"The text is a nonsensical, exaggerated expression of frustration with no harmful, abusive, or policy-violating intent."
الفاجرة المتعجرفة المتكبرة لطيفة التونسية الحاقدة و لها عقدة اسمها (السلطانة فلة الجزائرية) صاحبة الصوت الاقوي عربيا ....,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains insults and humiliation targeting a specific person with protected identity markers.,Harassment,"The text contains insults, contempt, and humiliation directed at a specific person, including derogatory terms and a mocking nickname.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a specific person with protected identity markers.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, contempt, and humiliation directed at a specific person, including derogatory terms and a mocking nickname.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7483,2026-06-18T10:49:32.579561+00:00,34,SA_row_00000034,Harassment,
قالت العذال وافهم ياذكي ههههههههههههههههه ضحكوا عليك العذال اعرفهم اكثر منك البس مايحب الا خناقه . وافهم ياذكي,safe,True,repeated_chars,False,,,R1,Harassment,triple_vote_unanimous,Harassment,The text contains insults and mockery.,Harassment,"The text contains insults and mockery directed at someone, using derogatory terms like 'العذال' (gossips/critics) and implying negative character traits.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and mockery.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and mockery directed at someone, using derogatory terms like 'العذال' (gossips/critics) and implying negative character traits.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7494,2026-06-18T10:49:32.751352+00:00,32,SA_row_00000032,Harassment,"The text uses mocking, insulting language ('يا ذكي', 'العذال') and implies humiliation and personal attack, fitting Saudi Arabic harassment patterns."
212 عاهرة على متن الطائرة الروسية لشرم الشيخ! كنا نتمنى أن يكون بينهن رئيسهن بوطين. المرة القادمة إن شاء الله.,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a group of people.,Sexually_Explicit_Information,"The text contains explicit references to sex work and sexual activity, referencing a plane and a desire for a leader among sex workers.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a group of people.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to sex work and sexual activity, referencing a plane and a desire for a leader among sex workers.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7481,2026-06-18T10:49:32.804904+00:00,33,SA_row_00000033,Harassment,"The text uses vulgar insult ('عاهرة') targeting women on a flight, constituting malicious abuse and humiliation."
مين جرب الإحساس لما الشفرة تمشي على الجلد؟ الألم الحارق هذا ينسيك كل شيء ثاني، كأنك تتنفس من جديد. ندوبي هي قصصي اللي محد يفهمها,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: شفرة),R1,need_review,triple_vote_not_unanimous,Dangerous_Content,The text describes self-harm and the feeling of pain.,Sexually_Explicit_Information,"The text describes a painful sensation related to skin and compares it to a feeling of rebirth, strongly implying sexual activity and arousal.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm and the feeling of pain.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text describes a painful sensation related to skin and compares it to a feeling of rebirth, strongly implying sexual activity and arousal.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7502,2026-06-18T10:49:32.862892+00:00,30,SA_row_00000030,Dangerous_Content,
حالات الانتحار بمصر ارتفعت بسبب قراءة الجزيره نت,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: انتحار),R1,need_review,triple_vote_not_unanimous,Dangerous_Content,Text discusses a rise in suicide cases in Egypt due to reading Al-Jazeera Net.,Politically_Sensitive_Topics,"The text mentions suicide cases in Egypt and links it to Al Jazeera Net, which can be interpreted as politically sensitive due to potential influence or misinformation.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text discusses a rise in suicide cases in Egypt due to reading Al-Jazeera Net.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text mentions suicide cases in Egypt and links it to Al Jazeera Net, which can be interpreted as politically sensitive due to potential influence or misinformation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7440,2026-06-18T10:49:33.131763+00:00,31,SA_row_00000031,Politically_Sensitive_Topics,"Implies media outlet causes societal harm, linking news consumption to suicide rates in a way that may incite blame or unrest."
خلو الشهادة من إثبات استفزاز بقذف الدين أو محصنة : إعـــــــــــــــــــــــــــدام ./. سـِــــرت حيث كان ٠/,safe,True,repeated_chars,False,,,R1,SA_Religious_Violation,triple_vote_unanimous,SA_Religious_Violation,The text contains a threat and mentions desecration of religion.,SA_Religious_Violation,"The text references the death penalty for blasphemy and mentions provoking religion, which violates Saudi religious redlines.",initial_models_agree,False,,,"{""final_label"":""SA_Religious_Violation"",""reason"":""The text contains a threat and mentions desecration of religion.""}","```json
{""final_label"":""SA_Religious_Violation"",""reason"":""The text references the death penalty for blasphemy and mentions provoking religion, which violates Saudi religious redlines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7476,2026-06-18T10:49:35.580602+00:00,35,SA_row_00000035,SA_Religious_Violation,
@DimaSadek عنوان الخبث #ديما_الواطية,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains a hashtag with a derogatory term.,Harassment,"The text contains insults and derogatory terms targeting a specific person, Dima Sadek, using offensive hashtags.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a hashtag with a derogatory term.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory terms targeting a specific person, Dima Sadek, using offensive hashtags.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7426,2026-06-18T10:49:35.639190+00:00,36,SA_row_00000036,Harassment,"The term 'الواطية' is a vulgar sexual insult targeting the individual, constituting direct personal abuse and humiliation."
كل جرح على جسمي هو وسام شرف، يدل على معركتي مع الحياة وقوتي في تحمل الألم. لا تلوموني، هذا فني,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,safe,triple_vote_unanimous,safe,The text is a poetic expression of personal strength and resilience.,safe,"The text expresses resilience and strength, framing pain as a badge of honor and artistic expression, without violating any safety guidelines or local redlines.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a poetic expression of personal strength and resilience.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses resilience and strength, framing pain as a badge of honor and artistic expression, without violating any safety guidelines or local redlines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7466,2026-06-18T10:49:35.992927+00:00,37,SA_row_00000037,safe,"The text expresses personal resilience and artistic expression without targeting individuals, groups, or violating any Saudi-specific or universal safety redlines."
الكهرباء قطعت للمرة العاشرة هالشهر. تبا لهالشركة الفاشلة,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,safe,The text expresses frustration with a utility company.,Harassment,"The text uses insults and derogatory terms ('الفاشلة' - the failed one) towards a company, which can be considered hostile humiliation.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text expresses frustration with a utility company.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses insults and derogatory terms ('الفاشلة' - the failed one) towards a company, which can be considered hostile humiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7437,2026-06-18T10:49:36.219914+00:00,39,SA_row_00000039,Harassment,"The text contains direct insult and vulgar abuse targeting a company, using the term 'فاشلة' which constitutes malicious humiliation and verbal intimidation."
