id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
BR_SEX_001_0106,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,invitation,spacing,dating_app_semi_explicit_011,Q u e r   m e   m o s t r a r   o q u e   s ó   e u   p o s s o   f a z e r   c o m   e s s a   b o c a ?
BR_SEX_001_0107,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_content_promo,semi_explicit,short,commercial,announcement,code_mix,group_chat_semi_explicit_012,Novos vídeos exclusivos no <platform> só pra quem curte uma pegada mais hard 😉
BR_SEX_001_0108,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,very_short,humorous,statement,emoji,comment_implicit_013,Esse shortinho tá mais pra convite do que pra roupa 😏👀
BR_SEX_001_0109,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,messy,reply,abbreviation,dm_semi_explicit_reply_014,"Aff… não acredito q vc mandou isso KKKKK mas agora tô curiosa… tipo, vc tá falando sério ou só me zoando? Pq se for sério, a gente pode testar haha"
BR_SEX_001_0110,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,direct,invitation,none,dating_app_explicit_015,Tô procurando alguém pra me foder sem compromisso hoje. Você topa?
BR_SEX_001_0111,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,long,teasing,fragmented_chat,punctuation_play,dm_semi_explicit_roleplay_016,"Vc já pensou em como seria transar comigo… em um lugar público? Tipo, bem devagarinho no começo… só uns beijos, uns toques discretos… mas depois a coisa esquenta e vc não aguenta mais… a gente some no banheiro ou num canto escuro… e faz tudo que tá rolando na nossa cabeça."
BR_SEX_001_0112,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_video_chat,semi_explicit,medium,coded,list_like,none,group_chat_semi_explicit_017,"Disponibilidade pra hoje:
- Chamada normal: só bate-papo
- Chamada VIP: conteúdo exclusivo
- Chamada hard: só pra quem curte apimentar
Interessados, DM"
BR_SEX_001_0113,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,humorous,statement,emoji,comment_semi_explicit_018,Esse decote tá pedindo pra ser explorado… e eu tenho mãos dispostas 😏👋
BR_SEX_001_0114,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,implicit_but_trainable,very_short,coded,teaser,none,dm_implicit_teaser_019,Tem uma surpresa pra você aqui no privado… só falta você clicar.
BR_SEX_001_0115,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,playful,invitation,emoji,dating_app_semi_explicit_020,Me conta um segredo… quantas vezes vc já se tocou pensando em mim? 😈
BR_SEX_001_0116,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,statement,none,dm_explicit_statement_021,"Quero te ver gozar pra mim. Manda um vídeo mostrando como você faz quando tá sozinha, sem vergonha. Depois eu te mostro como eu faço pensando em você."
BR_SEX_001_0117,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_content_promo,semi_explicit,short,commercial,announcement,code_mix,group_chat_semi_explicit_022,New private content alert! Só <user> members podem ver 😉
BR_SEX_001_0118,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,statement,emoji,comment_implicit_023,Esse gif aí tá mais sugestivo que minhas fantasias 😏
BR_SEX_001_0119,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,messy,fragmented_chat,misspelling,dm_semi_explicit_chat_024,"Caraca… vc não faz ideia do quanto eu tô excitado agora… só de pensar em vc já era pra mim, mas agora que vc falou isso… to quase gozando só com as palavras KKKKK"
BR_SEX_001_0120,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,long,direct,invitation,none,dating_app_explicit_025,"Tô afim de uma transa selvagem hoje, sem limites. Alguém disposto a me encontrar em <city> pra me mostrar do que é capaz? Não quero papo furado, só ação. Se tiver interesse, me fala o que você gosta e a gente combina os detalhes."
BR_SEX_001_0121,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,invitation,none,dm_explicit_invite_001,"Tô louco pra te chupar todinha hoje, vem aqui no privado que eu te mostro como eu faço você gemer alto."
BR_SEX_001_0122,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,teaser,emoji,dating_app_playful_tease_001,"Se você gosta de um boy que sabe usar a língua em mais lugares do que só na boca, me chama 😉👅🍑. Tô online agora e com a cama quentinha esperando."
BR_SEX_001_0123,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,teasing,question,abbreviation,group_chat_roleplay_tease_001,Alguém aqui topa ser meu subzinho por uma noite? Só pra eu testar uns comandos novos…
BR_SEX_001_0124,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,very_short,humorous,statement,code_mix,comment_humorous_meme_001,"Quando ela fala que não tá afim, mas o corpo diz outra coisa 😏💦 #NoFilter"
BR_SEX_001_0125,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,statement,spacing,dm_explicit_spacing_001,A m a n h ã   a   g e n t e   p e d e   p i z z a   m a s   e u   s ó   q u e r o   p r o v a r   a   s u a .
BR_SEX_001_0126,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,direct,invitation,misspelling,dating_app_misspelling_001,"Tô aqui doido pra te comer, se vc tbm quiser vem q é sucesso na certa."
BR_SEX_001_0127,BR,pt-BR,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,medium,humorous,fragmented_chat,punctuation_play,group_chat_joke_punct_001,"- Você sabe qual a diferença entre um vibrador e um homem?
- ???
- O vibrador desliga."
BR_SEX_001_0128,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,explicit,long,commercial,announcement,none,comment_promo_explicit_001,"Nova série privada só pra quem curte ver casais reais transando sem frescura! Vídeos novos toda semana, posições que você nunca viu e orgasmos garantidos. Só chamar no privado que eu te mando o <link> exclusivo. #ConteúdoAdulto #SóMaior"
BR_SEX_001_0129,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,teasing,question,emoji,dm_teasing_emoji_001,Acha que aguenta eu te mostrando tudo que eu sei fazer com essas mãos? 😈👀
BR_SEX_001_0130,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,very_short,playful,statement,code_mix,dating_app_playful_mix_001,"If you want a night you won’t forget, é só dizer sim 😘."
BR_SEX_001_0131,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,medium,coded,list_like,none,group_chat_roleplay_list_001,"Procuro parceira para cenas de dominação leve:
- Uso de vendas
- Tapinhas (sem exagero)
- Ordens curtas e diretas
- Sem dor real
Interessadas chamar no PV."
BR_SEX_001_0132,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,semi_explicit,short,commercial,teaser,abbreviation,comment_promo_abbr_001,Vídeos exclusivos de mulheres reais gozando pra vc. Só chamar no PV e pedir o link. #ConteúdoPrivado
BR_SEX_001_0133,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,messy,fragmented_chat,punctuation_play,dm_messy_punct_001,Ooooi… tava aqui pensando em vc… sabe o que eu tava imaginando??? Q vc tava aqui… de quatro… e eu te comendo por trás… devagar… até vc pedir pra eu ir mais rápido…
BR_SEX_001_0134,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,direct,invitation,none,dating_app_direct_invite_001,Tô com a calcinha molhada só de pensar em te ver pelado. Vem aqui me mostrar o que você sabe fazer.
BR_SEX_001_0135,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,coded,question,emoji,group_chat_roleplay_coded_001,Quem aqui topa ser minha escrava por uma noite? 🔗⛓️
BR_SEX_001_0136,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,humorous,reply,misspelling,comment_joke_misspell_001,"Mulher no volante, perigo constante… mas no meu quarto é onde ela mais gosta de se aventurar kkkkkk."
BR_SEX_001_0137,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,long,teasing,invitation,spacing,dm_teasing_spacing_001,V c   j á   p e n s o u   e m   t e r   a l g u é m   q u e   s a b e   e x a t a m e n t e   o n d e   t o c a r   p r a   v c   g o z a r   s e m   p r e s s a ?   P o r q u e   e u   s e i   e   e s t o u   d i s p o n í v e l   a g o r a .
BR_SEX_001_0138,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,short,playful,question,code_mix,dating_app_playful_mix_002,How about we skip the small talk and go straight to the fun part? 😏
BR_SEX_001_0139,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_video_chat,explicit,medium,direct,announcement,none,group_chat_video_direct_001,"Quem tá afim de uma live privada comigo agora? Mostro tudo que vocês pedirem, só chamar no PV e acertamos os detalhes. Preço especial pra quem chegar primeiro."
BR_SEX_001_0140,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,semi_explicit,short,commercial,teaser,emoji,comment_promo_emoji_001,Novos vídeos só pra você ver ela gozar de verdade 🔥💦. Chamar no PV pra mais info.
BR_SEX_001_0141,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,statement,none,dm_explicit_statement_001,Tô com o pau duro só de pensar em te comer até você não aguentar mais.
BR_SEX_001_0142,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,casual,invitation,abbreviation,dating_app_casual_abbr_001,"Tô aqui sem fazer nada, se vc tiver afim de uma companhia pra passar a noite me chama. Garanto que vc não vai se arrepender."
BR_SEX_001_0143,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,short,coded,invitation,none,group_chat_roleplay_invite_001,Procuro dominatrix pra cena de submissão. Interessadas enviar mensagem.
BR_SEX_001_0144,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,statement,punctuation_play,comment_meme_punct_001,"Quando ele fala que tem 20cm, mas esquece de contar o ego??? 🤡📏"
BR_SEX_001_0145,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,playful,invitation,code_mix,dm_playful_mix_001,"Se você gosta de um boy que faz mais do que só prometer, chama aqui que eu te mostro o que é bom pra tosse 😉👅💋."
BR_SEX_001_0146,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,invitation,none,dm_direct_explicit_inv_001,"Oi, tá afim de um encontro hoje? Posso te mostrar como eu gosto de ser tocada… Chama no privado que te conto mais."
BR_SEX_001_0147,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,teaser,emoji,dating_playful_semi_teaser_001,"Se vc curte um clima quente, eu tô aqui 😏✨… Tenho umas ideias pra gente testar essa noite… Quer saber o que rolou da última vez? 😈"
BR_SEX_001_0148,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,very_short,coded,question,misspelling,group_coded_implicit_q_001,Alguem aki gosta d joguinho d dominacao? Tô procurando parceria séria…
BR_SEX_001_0149,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,humorous,statement,punctuation_play,comment_humorous_semi_stmt_001,Esse vídeo tá tão quente que até o meu Wi-Fi tá pegando fogo…!! 🔥😂 Quem mais aí tá assistindo só pra ‘pesquisar’?
BR_SEX_001_0150,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,teasing,fragmented_chat,abbreviation,dm_teasing_semi_frag_001,"To vendo seu perfil… vc parece ser do tipo que curte uma pegada mais intensa. Sabe, tenho umas fantasias que preciso compartilhar… qnt tempo vc tem hj? Pq eu preciso de pelo menos 2 hrs pra te contar tudo 😉"
BR_SEX_001_0151,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,invitation,none,dm_explicit_short_direct_invite_01,Tô com saudade daquele boquete que você me deu ontem. Quer repetir hoje? Vem aqui que eu já tô duro pra você.
BR_SEX_001_0152,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,question,emoji,dating_app_semi_explicit_medium_playful_question_01,Se eu te falar que tô sem calcinha agora 😏 e que meu vibrador tá ligado no máximo 🔥… você vem me encontrar ou prefere só assistir pelo vídeo?
BR_SEX_001_0153,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,teasing,statement,abbreviation,group_chat_implicit_short_teasing_statement_01,Gnt qr roleplay de chef e secretária. Alguém topa? Só entrar no priv q eu explico as regras… *wink*
BR_SEX_001_0154,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,very_short,humorous,fragmented_chat,punctuation_play,comment_semi_explicit_very_short_humorous_fragmented_01,"Mulher no banho… sabonete escorregando… OPS… foi mal, né? 😂😏"
BR_SEX_001_0155,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,statement,none,dm_explicit_medium_casual_statement_01,"Acabei de lembrar daquela vez que você me chupou no carro e meu vizinho passou do lado. Ainda tenho vergonha, mas morro de vontade de repetir."
BR_SEX_001_0156,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,direct,invitation,spacing,dating_app_semi_explicit_short_direct_invite_01,Tô te esperando no <hotel> da esquina. Quarto 204. Vem logo que eu tô com pressa pra te comer.
BR_SEX_001_0157,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,coded,list_like,none,group_chat_implicit_medium_coded_list_01,"Quem topa uma noite diferente? Regras: 1) Tudo consensual 2) Fantasias à vontade 3) Discrição total 4) Só maiores de 25. Se interessou, manda msg."
BR_SEX_001_0158,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,messy,fragmented_chat,emoji,comment_implicit_very_short_messy_fragmented_01,Esse gif tá mt sugestivo… 👀😈 quem mandou?
BR_SEX_001_0159,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,playful,teaser,emoji,dm_semi_explicit_medium_playful_teaser_01,Imaginei sua boca aqui agora 😈 enquanto eu tomo banho… Será que você vem me ajudar a terminar ou prefere só imaginar?
BR_SEX_001_0160,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,direct,statement,none,dating_app_explicit_short_direct_statement_01,Meu pau tá duro só de pensar em enfiar em você hoje. Vem logo.
BR_SEX_001_0161,BR,pt-BR,Sexually_Explicit_Information,group_chat,coded_adult_invitation,implicit_but_trainable,short,teasing,invitation,misspelling,group_chat_implicit_short_teasing_invite_01,Qm qr um after pvt? Só entrar no priv q eu explico oq precisa… *risos*
BR_SEX_001_0162,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,humorous,statement,code_mix,comment_semi_explicit_medium_humorous_statement_01,Ontem eu tava tão excitado que quase pedi pro meu travesseiro virar pessoa. Spoiler: não virou 😅🔥
BR_SEX_001_0163,BR,pt-BR,Sexually_Explicit_Information,dm,adult_video_chat,semi_explicit,short,teasing,question,none,dm_semi_explicit_short_teasing_question_01,Quer ver como eu me toco pensando em você? Liga a câmera aí.
BR_SEX_001_0164,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,long,playful,invitation,emoji,dating_app_implicit_long_playful_invite_01,Se eu te disser que tô usando só uma camisa social e nada por baixo 😈 e que meu celular tá carregado pra gravar tudo 📱🔥… você vem me encontrar ou prefere que eu envie o vídeo primeiro pra você decidir? 😏
BR_SEX_001_0165,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,short,casual,reply,none,group_chat_semi_explicit_short_casual_reply_01,Eu topo! Mas só se for com algemas. Tô precisando de uma noite diferente.
BR_SEX_001_0166,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,very_short,messy,fragmented_chat,punctuation_play,comment_semi_explicit_very_short_messy_fragmented_02,Esse meme tá mais quente que meu banho de ontem… 😳🔥
