id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source,final_category_old,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
26,"Boa Tarde galera,eu tenho que dizer,que fico extremamente chateado,pelas pessoas que julgam as mulheres na direção, chamando-as de barbeiras, ruins de rodas, falando que dirigem pior que a vó que é cega, sem braços e com uma perna apenas,dentre outros xingamentos,venho por este post mostrar, não somente a beleza delas por trás do volante,como a elegância,e todo o cuidado que elas tem quando o assunto é direção,tal cuidado que é comprovado pelas estatísticas em relação a acidentes de trânsitos,do contrário do que muitos imaginam elas constituem a menor porcentagem do sexo causador de acidentes,e é claro nós homens despreocupados e aventureiro que somos, lideramos a mesma,bem chegando de papo,vamos terminando o post com belas mulheres ao volante... Infelizmente não tenho foto dela na direção,mas fique sabendo, Maah Pin (M) fiz este post especialmente para você!! =* E ELA DISSE : ""Ai que ponte linda,vou ver como é a vista do outro lado..."" ""Olha uma ""pocinha"" que linda, a água apenas esta suja,não da pra ver o fundo dela e não vi nenhum carro passando por aqui,deve ser raso,vou passar pra conferir..."" # PORQUE LAVAR CARROS EM POSTOS SÃO PARA OS FRACOS ""Uhuul,parece ser divertido passar por cima disso, vou tentar pra ver se consigo ir até o fim sem encostar o fundo do carro..."" ""Ah,disseram que a distancia da carroceria ate o solo é de 15 cm, ele não é uma 4x4, mas deve passar nesses 2 metros de barro, e por essa poça que não vejo o fundo.."" ""Meu Deus esqueci que a loja de sapatos fecha as 20:00,e ja são 12:00, frentista fique com o troco...tchau.."" #FUCK THE IPIRANGA ""Maldito Rony Weasley , não foi o Vingardium Leviosa que você usou no segundo filme ?.."" E ela apenas queria estacionar... lembrando não somos um blog machista,apenas humorístico,e ao meu lado no comando do blog temos uma das maiores feminista que ja vi",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: outro lado),external_integration,safe,need_review,triple_vote_not_unanimous,safe,"The text promotes respect for women drivers and criticizes sexist stereotypes, with a humorous tone and no harmful content.",Harassment,"The text contains insults and derogatory terms directed at women drivers, including sexist stereotypes and belittling comparisons.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text promotes respect for women drivers and criticizes sexist stereotypes, with a humorous tone and no harmful content.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory terms directed at women drivers, including sexist stereotypes and belittling comparisons.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7171,2026-06-18T10:45:11.609867+00:00,25,BR_id_26,safe,
29,"Porque Norte-Americanos são um bando de ignorantes, burros, retardados e racistas filhos da puta e O CHEIRO DA MERDA tem mais credibilidade do que o que eles têm a dizer sobre etnias e raças",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a specific nationality and making racist remarks.,Hate_Speech,The text uses derogatory and dehumanizing language targeting a group of people based on their nationality and includes racist insults.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a specific nationality and making racist remarks.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and dehumanizing language targeting a group of people based on their nationality and includes racist insults.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6212,2026-06-18T10:45:11.708136+00:00,28,BR_id_29,Hate_Speech,"Attacks a national group (North Americans) with dehumanizing insults, racial stereotypes, and contempt, meeting Hate_Speech criteria for nationality-based degradation."
28,A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa,Harassment,False,,True,Hate_Speech,Harassment误标: 针对受保护群体的歧视/侮辱,external_integration,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains vulgar abuse and sexualized insults.,Hate_Speech,"The text uses a derogatory term ('puta') directed at women, combined with a statement about their abilities, implying a negative stereotype and degradation based on gender.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains vulgar abuse and sexualized insults.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses a derogatory term ('puta') directed at women, combined with a statement about their abilities, implying a negative stereotype and degradation based on gender.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6148,2026-06-18T10:45:11.951051+00:00,27,BR_id_28,Harassment,"The phrase 'puta merdaaaaa' is used as a vulgar insult, combining professional praise with hostile, demeaning language directed at the woman."
30,"Postando essa foto do meu braço com os novos cortes. É a minha arte. A dor me lembra que eu existo, que eu sinto. É a única verdade. #cicatrizes #minhavida",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,The text describes self-harm and glorifies it as a form of art and a reminder of existence.,Dangerous_Content,"The text describes self-harm methods and glorifies them as art, indicating a risk of self-harm.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm and glorifies it as a form of art and a reminder of existence.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm methods and glorifies them as art, indicating a risk of self-harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6209,2026-06-18T10:45:13.192276+00:00,29,BR_id_30,Dangerous_Content,"The text glorifies self-harm through self-inflicted cuts, framing pain as a proof of existence, which constitutes encouragement of self-harm methods."
27,"E daí serem regionalismos? Serei eu obrigado a pôr a porcaria das barras só porque do outro lado do Atlântico não se sabe o que significa comboio ? Para que servem então os links azuis? Só para enfeitar, para pôr mais bonito? Então e se fosse no caso contrário em que estava escrito trem ? Você colocaria as barras? Porquê complicar a seguinte frase: Ocorre o Atentado de 7 de Julho em Londres, onde três comboios do metropolitano da cidade e um autocarro foram alvos de engenhos explosivos por movimentos terroristas islâmicos. que é muito mais simples, objectiva e sucinta? Eu acho que, para mim, a sua alteração só se deveu ao facto de não estar o trem e o ônibus... PTJoel (discussão) PS: Da próxima vez, se conseguir, apresente as razões nas páginas de discussões. É para isso que elas servem. PTJoel (discussão)",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: outro lado),external_integration,safe,safe,triple_vote_unanimous,safe,"The text is a discussion about regionalism and language usage, without any abusive or sensitive content.",safe,"The text expresses opinions on language and formatting choices in a discussion, without any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a discussion about regionalism and language usage, without any abusive or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses opinions on language and formatting choices in a discussion, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6555,2026-06-18T10:45:17.497220+00:00,26,BR_id_27,safe,"The text is a neutral linguistic debate about regional terminology differences between Brazilian and European Portuguese, with no harmful, abusive, or politically sensitive content."
35,VAI CAGARE COMPLESSATO DI MERDA!!!!!!!!! SEI SOLO UN FROCIO CHE LA PRENDE NEL CULO DAI NERI!!!!! SUCAGLIELA A PIAZZ AI VICERè ORA!!!,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,"Text contains direct insults, vulgar abuse, and sexualized humiliation targeting a specific person or group.",Hate_Speech,"The text contains racial slurs, homophobic insults, and violent threats targeting specific groups.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains direct insults, vulgar abuse, and sexualized humiliation targeting a specific person or group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains racial slurs, homophobic insults, and violent threats targeting specific groups.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6206,2026-06-18T10:45:20.112974+00:00,34,BR_id_35,Harassment,
34,"Vou fazer uma live no Face daqui a pouco, tipo um 'Q&A' final. Depois, o fim. Não aguento mais essa palhaçada. This is my last broadcast. Minha despedida. #lastwords #finalact",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: despedida),llm_generated,safe,need_review,triple_vote_not_unanimous,safe,"The text announces a final live broadcast and expresses frustration, but does not contain harmful or sensitive content.",safe,"The text expresses frustration and announces a farewell broadcast, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text announces a final live broadcast and expresses frustration, but does not contain harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses frustration and announces a farewell broadcast, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6208,2026-06-18T10:45:20.207005+00:00,33,BR_id_34,Dangerous_Content,"The text implies a final act and farewell with emotional distress, suggesting potential self-harm or suicide intent, which falls under dangerous content."
31,"eu odeio policial, mano. vsf. essas porras tem td q se explodir bando de fdp do crlh branco racistq de merda",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains hate speech against police officers with racist and derogatory language.,Hate_Speech,The text contains hateful and discriminatory language targeting police officers and using racist slurs.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hate speech against police officers with racist and derogatory language.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains hateful and discriminatory language targeting police officers and using racist slurs.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6172,2026-06-18T10:45:20.478015+00:00,30,BR_id_31,Hate_Speech,"The text contains dehumanizing and racist insults directed at police, using ethnic and identity-based slurs that degrade a protected group."
33,Eu quero socar o cara que chamou a mulher de burra,Harassment,False,,True,Hate_Speech,Harassment误标: 针对受保护群体的歧视/侮辱,external_integration,Harassment,Harassment,triple_vote_unanimous,Harassment,The text contains a threat of physical violence and an insult.,Harassment,"The text expresses a desire for physical violence against someone who insulted a woman, constituting harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a threat of physical violence and an insult.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses a desire for physical violence against someone who insulted a woman, constituting harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6128,2026-06-18T10:45:20.500389+00:00,32,BR_id_33,Harassment,"The text expresses a violent intent toward a specific individual for insulting a woman, constituting targeted verbal aggression and threat of physical harm."
37,Pra falar uma merda dessas só pode estar usando muita maconha mesmo,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Harassment,triple_vote_unanimous,Harassment,The text contains an insult and abusive language.,Harassment,"The text uses insults and vulgar language to question someone's mental state, constituting a personal attack.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains an insult and abusive language.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses insults and vulgar language to question someone's mental state, constituting a personal attack.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6129,2026-06-18T10:45:23.195444+00:00,36,BR_id_37,Harassment,"The text uses vulgar language to insult and demean someone's intelligence, implying they are under the influence of marijuana to make such a statement."
36,"Finalmente encontrei paz. Esta é a minha última postagem aqui. Obrigado por tudo, e adeus a todos. Espero que vocês encontrem a sua paz também. The journey ends now",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,safe,triple_vote_unanimous,safe,"The text expresses a peaceful and grateful tone, announcing the end of the user's journey on the platform.",safe,"The text expresses a personal sentiment of finding peace and concluding a journey, without any indication of danger, harassment, hate speech, or other policy violations.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text expresses a peaceful and grateful tone, announcing the end of the user's journey on the platform.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a personal sentiment of finding peace and concluding a journey, without any indication of danger, harassment, hate speech, or other policy violations.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6200,2026-06-18T10:45:23.541568+00:00,35,BR_id_36,safe,"The text expresses a personal farewell and well-wishes without any harmful, abusive, or risky content."
