text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security
"أين طائرات السعودية؟ أليسوا ""خدام"" الحرامين و ""المدافعين"" عن السنة؟أم هي حكايات يحكونها في مساجدهم لتنويم الشعب.",0,0,0,0,0,0,1
"لا والله أبطال يا داعش, طمنتونا بهاي العملية , الاشوريين اكبر خطر بهدد الاسلام, اكيد طبعا مش اليهود و لا الامريكان و لا الايرانيين",1,0,1,0,0,0,1
دولة فاشلة بيد زعماء الحرب الملطخة يدهم بالدم ,0,1,0,0,0,0,1
أضن أنٌ تنضيم الدولة أراد أن يحولهم إلى بش(مرقة),0,0,1,0,0,0,1
@yumnafawaz اتس اوكي و كمان كتبي شباب من القوات قطعوا الطريق او عندن ثورة و شعب و هون شباب حزب الله ... شوية ذوق,0,0,0,0,0,0,1
بارك أخي وجزاك خيرا الرد السلفي وبالبرهان والحجة الأخر دولتين تشويش الأخ وأتحدى الأنظمة العربية سلفي ملتحي يترأس سلطة الشعب البلدية رئاسة الجمهورية سرق أمن الشعوب العربية,0,0,0,0,0,0,1
كله لذمة عاصفة الحزم هي من قصفت البنيه التحتيه وحاصرت اليمن، وصدق فينا قول الشاعر والمستجير بسلمان حالة كربته كالمستجير من الرمضاء بالنار,0,0,0,0,0,0,1
و الله لن ينجوا اي مجرم من هذه الطوائف من العقاب ولن تتحمل اي دولة استقبالهم لاننا سنضرب اي دولة بيد الدولة الاسلامية,0,0,1,0,0,0,1
المعادلة سترسمها الثورة بدماء شعوبنا الزكية ولا يات احد يات فوقها ولا امريكا ااما ايران فحسابها عسير ونحن شعوب وهؤلاء كلهم لاشئ,0,0,0,0,0,0,1
"من سيخسر في هذه المعركة؟
الأعراب وأسواقهم وبورصاتهم!
ألا يكفي صاروخ إيراني واحد لتدمير الاقتصاد الأعرابي؟",1,1,1,0,0,0,1
للاسف في بعض القيادات الخليجية لسا عندها نظرة جدا سطحية من مجرد ماحكا كلمة على امير,0,0,0,0,0,0,1
رئيس مخرف والله ماوصل العالم العربي الوضع وجود روساء مخرفين علمانيين,0,0,0,0,0,0,1
@User.IDX طيب شأنهم يارأس الفتنة😊 اش دخل أمّنا فيهم😳 رئيييييييس دولة ادرى بشعبه أنت اييييش دخل أمك؟! ولا تلقاه متكي عندهم موكلينه ومشربينه وجالس يحرض الحيوان ويشب الفتن😳=&gt; لو ألقى #داعش نحرتهم ولارحمت فيهم عظمة وشلون عاد بسجين اثبت صدق ولائه بنموذجي,0,0,1,0,0,0,1
ان سلطات أل؟؟؟؟ مسؤلة. الحجاج يساقون كالقطعان من قبل السلطات وإلا ما كان هذا ليكون.,0,0,0,0,0,0,1
صحيح وايران والسعودية تستخدم المذهب للتحشيد مش اكثر  هذا هو الواقع  مين اصلا  مهتم بمصلحة السنة  السعودية  تضع مصالح امريكا قبل اي شيء,0,0,0,0,0,0,1
روح جيب كهرباء وبلا هل شعارات الوهمية يلي قوم شتغل يا صبي,0,0,0,0,0,0,1
المضحك أن بعض قضاة الانقلاب وخاصة القاضي الذي حكم على قادة الإخوان بالإعدام لا يصلح لأن يكون حتى عامل نظافة.,0,0,0,1,0,0,1
نحتاج الى رجال لا تكون أبواق وأدت للأنظمة المجرمة 	,0,0,0,0,0,0,1
ياربيه مأخذه فعمرها اكبر مقلب شلج اونه الملكه هههههههههههههههههه امحق الملك للله ردي دقي طار ابرك,0,0,0,0,0,0,1
من اراد ان ترمل زوجته او ييتم اولاده او تثكله امه فليقاتل تنظيم الدوله,0,0,1,0,0,0,1
@user @user مملكة شاربي بول البعير,1,0,0,1,0,0,1
ترى أصحاب كفتة الحمير سيصرحون أن هذا الخبير الألماني : غيدو شتاينبرغ هو في الحقيقة من الإخوان.,0,1,0,0,0,0,1
حماس تعتقل عدد من المتخابرين مع اسرائيل فياحبذا لو طهرتم داركم وياحبذا لو تخليتم عن جواز السفر الاسرائيلي والعمل داخل اسرائيل بتصاريح وياحبذا وحبذا توفر نصائحك لقومك ثم تعال واطربنا بشعاراتك,0,0,0,0,0,0,1
"افضل طريقة حديثة شبكة العنكبوت باللسماء  كيف
 اسلاك مكهربة لاترى  بالعين كخيوط العنكبوت   مغناطيسية ترسل للسماء بمناطيد تمسك بالطايرة   وتكهربها كمايمسك العنكبوت بالذبابة",0,0,1,0,0,0,1
العقيد محمد زيدان وصل إلى مقر المنطقة العسكرية الثالثة رفقة 8  من الضباط والأفراد من معسكر 26 المرابط بالسوادية التابع للمنطقة العسكرية السابعة واعلنوا انشقاقهم عن الحرس الجمهوري,0,0,0,0,0,0,1
التحالف الصليبي ومعه حكام العرب المرتدين لايريدون  القضاء على الدولة الإسلامية لأنهم يعرفون ان هذا غير ممكن ولكنهم يريدون تخريب مدن وقرى المسلمين والمدارس والمستشفيات ومنازل المدنيين,1,1,1,0,0,0,1
كل الحق علينا كل اربع سنين منعيد الغلطة ومنجيب نفس الطبقة السياسية ,0,0,0,0,0,0,1
هذا قضاء عادل نمثل أمامه جميعنا بشرف أما القاضي المسيس فمصيره السجن ,0,0,0,0,0,0,1
إذا إعتقلوا 431 من أسود الدولة الاسلامية هذا دليل على أن الدولة الاسلامية لها جذور في بلد الحرمين و الحمد لله,0,0,1,0,0,0,1
تعرف ما هى اكبر مصلحة امريكا هى صناعة الاسلحة ولاكبر ماكينيةحربية وببترول المنطقة تحوله لاسلحةلنتقاتل نحن العرب  تحت حكم عملاء وجائت الثورة والحمد لله,0,0,0,0,0,0,1
دولة الزور و التزوير أمن قومي شحاة دولة الفساد و الزور,0,0,0,0,0,0,1
يا جامعة الخزي و العار تدينون مقتل خنزير و تسكتون على الاعتداء على أسطول الحرية؟ لعنة الله عليكم يا من لا دين لكم و لا شرف و مبادئ يا من تسجدون لمال أل سعود.,1,0,0,0,0,0,1
"يا جزيرة لماذا يتم حجب التعليقات التي تنتقض ال سعود ؟؟؟؟؟؟
حرية تعبير عرجاء لألستم تقولون بالرأي و الرأي الاخر أم ليدكم حدود حمراء و صفراء و زرقاء",0,0,0,0,0,0,1
روح اقف مع كس امك موزه يا تميم يا خول يا ابن الخول,0,0,0,1,1,0,1
النظام الانقلابي يذكرني بالقطة هرهور التي ترافق المشعوذ شرشبيل في مسلسل السنافر. فهل حزرتم من شرشبيل؟!,0,0,0,0,0,0,1
" الله يخرب بيت النسوان 
 والله انتو خربتو البلد انتو بلاء كبير والخطر الاكبر عالامن القومي �",1,0,0,0,0,0,1
كبر اي والله كبر و قزرقط هذا يا دولة ملفيته و ساترة عليه ؟ بابا روح للعراق و هناك يعلموك شغلك 😂😂😂😂,0,0,0,0,0,0,1
لن تبقى في الحكم كي تسمح ولا تسمح,0,0,0,0,0,0,1
لقد انتهى زمن العملاء ولن يحكمون شعوبنا الا بابراج عالية وكيدهم عظيم على الامة فلهذا جائت الثورة والحمد لله,0,0,0,0,0,0,1
نسأل الله النصر والتمكين للمجاهدين عاجلاً غير اجل.الله ياكرام الناس بوحدة(الصف والكلمة والهدف)وابشروا بقرب سقوط الطاغية وما ذلك على الله بعزيز.,0,0,1,0,0,0,1
اللهم العن السعودیة لقتل الحجاج,0,0,0,0,0,0,1
نسيت زراعة الخشخاش و تجارة الافيون في عهده الميمون!.,0,0,0,0,0,1,1
يا جيشنا يا غالي دم الشهيد غالي #اعتصام_القياده_العامه,0,0,0,0,0,0,1
على قناة الجزيره المحترمه والمؤقره من قبل جماهيرها تصحيح الخبر عصابات وميليشيات وبلطجية السيسي المموله من مليارات الامارات والسعوديه تشتبك مع ابناء مصر الاحرار . تحياتي,0,1,0,0,0,0,1
ألم تقتنع بعد السعودية ان حملتها العسكرية غير المحسوبة والتي اعتمدت على الانفعال انها فشلت وان الشعب اليمني لم يرد على العدوان بعد؟؟؟,0,0,0,0,0,0,1
يا قائد شخ سعد إلى مزابل التاريخ صيصان المستهبل ,0,0,0,0,0,0,1
"وما قيمة من هلكوا عند خادم اللصوص والمجرمين الملك سليمان 
ما سمعنا عنه أنه ألغى إجازة الفسق ببلاد أمير المفسدين والتحق ببلده ليواسي شعبه",0,0,0,0,0,0,1
إلى أحدب ملك السعودية انت المتسبب بأكبر وباء الكوليراء في اليمن و زرع الفتن في كل الدول العربية يا خائن الحرمين يا قارع الناقوس ستعدم بإذن الله ياكلب وتحاسب على ما فعلته انت واللقيط ابنك يا قردة يا خنازير,1,1,1,1,0,0,1
هي واقفه على عماد عثمان فقط اذا دققنا بوضع البلد نجد أن وضعه انهار وسقط من اسقطه لا أحد من نهبه لا أحد من الف  ,0,0,0,0,0,0,1
فهو ماتريدك ياجاسم امريكاان تنظم والمسلمين لتنظيم الدولةولتكن حجةعليكم لابادتكم,0,0,1,0,0,0,1
"لا لا لا يا عزيزتي الجزيرة كافي كذب على ال خروف و ال رمال و ال موزة.
و الله تعبنا من كذبكم عن الخسارات للمرتزقة ال سعود... روحو شوفو اخبار الميادين او العالم",0,0,0,0,0,0,1
"بس اريد اكول شي للي يتكلم عن العراق والكويت ..

أولاً الكويت محافضه من محافضات العراق  
ثانياً لو نريد نفتح صفحه حرب وياكم جان اخذناهه وخاوه بس من راح صدام حسين كمتو تحجون 
المهم  ماكو فرق بين العراق والكويت",0,1,1,0,0,0,1
